country_iso3_code,eci_pre_raw,coi_pre_raw,baseline_log_gdp_pc,baseline_trade_open,baseline_wgi,baseline_rents,baseline_export_value,nexus_exposure_pre,z_eci_pre_raw,z_coi_pre_raw,z_baseline_log_gdp_pc,z_baseline_trade_open,z_baseline_wgi,z_baseline_rents,z_nexus_exposure_pre,exposed_top_tercile_pre,exposed_top_quartile_pre,exposure_tercile_threshold,exposure_quartile_threshold,us_export_market_dependence_pre,china_export_market_dependence_pre,china_import_dependence_pre,wb_income_id,wb_income_name,wb_region,eci_pre_regime,coi_pre_regime,us_export_value_pre_baci_thousand_usd,china_import_value_pre_baci_thousand_usd,us_export_share_list1_pre,us_export_competition_share_list1_pre,china_import_share_list1_pre,us_export_share_list2_pre,us_export_competition_share_list2_pre,china_import_share_list2_pre,us_export_share_list3_pre,us_export_competition_share_list3_pre,china_import_share_list3_pre,us_export_share_list4a_pre,us_export_competition_share_list4a_pre,china_import_share_list4a_pre,us_tariffed_export_share_pre,us_china_competition_tariffed_share_pre,china_tariffed_import_share_pre,tariff_weighted_us_diversion_2012,tariff_weighted_us_diversion_2013,tariff_weighted_us_diversion_2014,tariff_weighted_us_diversion_2015,tariff_weighted_us_diversion_2016,tariff_weighted_us_diversion_2017,tariff_weighted_us_diversion_2018,tariff_weighted_us_diversion_2019,tariff_weighted_us_diversion_2020,tariff_weighted_us_diversion_2021,tariff_weighted_us_diversion_2022,tariff_weighted_us_covered_basket_2012,tariff_weighted_us_covered_basket_2013,tariff_weighted_us_covered_basket_2014,tariff_weighted_us_covered_basket_2015,tariff_weighted_us_covered_basket_2016,tariff_weighted_us_covered_basket_2017,tariff_weighted_us_covered_basket_2018,tariff_weighted_us_covered_basket_2019,tariff_weighted_us_covered_basket_2020,tariff_weighted_us_covered_basket_2021,tariff_weighted_us_covered_basket_2022,tariff_weighted_china_network_2012,tariff_weighted_china_network_2013,tariff_weighted_china_network_2014,tariff_weighted_china_network_2015,tariff_weighted_china_network_2016,tariff_weighted_china_network_2017,tariff_weighted_china_network_2018,tariff_weighted_china_network_2019,tariff_weighted_china_network_2020,tariff_weighted_china_network_2021,tariff_weighted_china_network_2022
SDN,-2.107666666666667,-1.2830000000000001,7.157507212423931,17.163777524903466,-1.5825413777777755,2.7321641277214064,3703067604.0,0.2435731990907131,-2.1152369465809593,-1.2395192175445233,-1.1220581506400638,-1.2822701352795813,-1.7216375781248119,-0.29198047256053034,0.1139386527541824,0,0,0.26917599908681505,0.317817685580497,0.0030440995361984114,0.17067484233125044,0.26720696696411483,LMC,Lower-middle income,Sub-Saharan Africa,low,low,39316.156,7760360.481000012,0.000390908002298,1.1895550090332554e-05,0.1809317328025806,0.0,0.0,0.0352578249000028,0.0056609043874991,0.0004361945903021,0.3363997590565011,0.9939481876102024,0.0026377972054985,0.3441381805057414,0.9999999999999998,0.0030858873458909,0.896727497264826,0.0,0.0,0.0,0.0,0.0,0.0,1.328945838502239e-05,0.00022114944890160655,0.00033364074293712145,0.00030985732551049564,0.00030985732551049564,0.0,0.0,0.0,0.0,0.0,0.0,0.00020146873024404547,0.051046414284760505,0.08502089508929005,0.07605906716821445,0.07605906716821445,0.0,0.0,0.0,0.0,0.0,0.0,0.03447053814534229,0.1375675849856938,0.1670605779617699,0.16395769272770172,0.16395769272770172
SEN,-0.7326666666666667,-0.19699999999999998,7.1403901231092775,56.64126224232577,-0.06700176111111089,3.5570284156583436,2756790683.333333,0.2202099279220228,-0.7297526503559899,-0.0029192959954364287,-1.134095353041529,-0.5781931480832176,-0.04944905440212164,-0.18315071743629657,-0.024687134451140704,0,0,0.26917599908681505,0.317817685580497,0.02321029175461219,0.04409336255972953,0.24679935533350272,LIC,Low income,Sub-Saharan Africa,low,middle,251854.824,3716284.3130000015,0.0098138958021308,0.001897190770071,0.1322813605192537,0.0006113919025033,1.8463795688921644e-05,0.0311986213203381,0.5825909850350935,0.0239437403825435,0.4046968755159411,0.3208757915234532,0.1622905489129277,0.3254266539213519,0.9138920642631808,0.1881499438612311,0.893603511276885,0.0,0.0,0.0,0.0,0.0,0.0,0.0008836904275525207,0.013332261528046709,0.020099915346563635,0.018636639905545434,0.018636639905545434,0.0,0.0,0.0,0.0,0.0,0.0,0.017059851161095242,0.1334565104436994,0.1752128949317794,0.1723197525491909,0.1723197525491909,0.0,0.0,0.0,0.0,0.0,0.0,0.029994095339960253,0.13690564783347853,0.16938538813145582,0.16645121338298463,0.16645121338298463
SGP,1.5816666666666668,0.8403333333333333,10.956939207814736,316.368488091468,1.600673738888889,0.0213993394981874,257053923338.0,0.232895088167559,1.602227342053698,1.178265159455993,1.5498056866287186,4.05401591938125,1.7906003918320856,-0.6496294487813103,0.050580164899462314,0,0,0.26917599908681505,0.317817685580497,0.07320397663676582,0.11979154593420595,0.1679901970559636,HIC,High income,East Asia & Pacific,high,high,48965919.12899987,131086400.74799933,0.3460803664351869,0.0452395225182303,0.2816969493272443,0.0952872758031551,0.008580467744983,0.1237211733975198,0.2021548174541979,0.0349497352326331,0.2130669258643614,0.0637232596365586,0.0142283381042436,0.1265521890244831,0.7072457193290986,0.1029980636000902,0.7450372376136087,0.0,0.0,0.0,0.0,0.0,0.0,0.007264332411348129,0.02105298263575943,0.023387845026162396,0.023259556731779873,0.023259556731779873,0.0,0.0,0.0,0.0,0.0,0.0,0.05646325307760138,0.15335853254946455,0.1662344133762065,0.16565985939587688,0.16565985939587688,0.0,0.0,0.0,0.0,0.0,0.0,0.05141690267731543,0.14967074171898728,0.16525372065138755,0.16411267632411763,0.16411267632411763
SGS,-0.3393333333333333,-0.8946666666666667,,,,,1904175.0,0.0,-0.33342017289042286,-0.7973341627241776,,,,,-1.3313010237564857,0,0,0.26917599908681505,0.317817685580497,0.0,0.0,0.0,,,,middle,low,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHN,1.1716666666666666,-0.32966666666666666,,,,,25322877.666666668,0.17267286499246012,1.1891011155429798,-0.15398337480959745,,,,,-0.30674792647203053,0,0,0.26917599908681505,0.317817685580497,0.48101659135424407,0.0,0.0,,,,high,middle,44312.68999999999,0.0,0.0150362796751901,0.0029498461324888,,0.0076057445395438,0.0004243252212406,,0.9560382364510032,0.0095321146832897,,0.0142512675263,0.0057463133759445,,0.9929315281920372,0.0186525994129638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006582745227097849,0.0030093416891400593,0.0037093560346927353,0.0036575450124506125,0.0036575450124506125,0.0,0.0,0.0,0.0,0.0,0.0,0.028456822438355473,0.19470145782507642,0.24586740526597997,0.24573891023090677,0.24573891023090677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLB,-1.6033333333333333,-1.0523333333333333,7.634481108529766,85.311941296905,-0.3316164111111109,17.96208135808263,593355461.3333334,0.4692499130004501,-1.6070581004746856,-0.9768650905611075,-0.786637144060028,-0.066854457836994,-0.34141475168433194,1.7174023883317062,1.4529896740672024,1,1,0.26917599908681505,0.317817685580497,0.004758618936386862,0.6213522966063174,0.2153523077401495,LMC,Lower-middle income,East Asia & Pacific,low,low,12931.585000000005,217504.6450000007,0.0989492780660684,0.0062554779677455,0.1590137534763907,0.0013695150285135,0.0001471107487715,0.053423167123626,0.8069044127228021,0.1020607708038951,0.4544734895201873,0.0898571211494955,0.0037624759429724,0.2697154490654657,0.9970803269668796,0.1122258354633848,0.93662585918567,0.0,0.0,0.0,0.0,0.0,0.0,0.0035483620466779157,0.021893860139557887,0.027431949539246197,0.027398025575825956,0.027398025575825956,0.0,0.0,0.0,0.0,0.0,0.0,0.03414023423724964,0.1885339793470845,0.23435527269846346,0.23354508554055817,0.23354508554055817,0.0,0.0,0.0,0.0,0.0,0.0,0.03661578558251258,0.15615700169630417,0.1893881218162889,0.18695626120996092,0.18695626120996092
SLE,-0.239,-0.5606666666666666,6.900155214673235,40.3569955851957,-0.6763516666666664,13.3937184834723,612768179.0,0.317169686346843,-0.23232180363861304,-0.41701705977998327,-1.3030350695777155,-0.8686214134279551,-0.7217824647570537,1.1146683140927047,0.5506228357079799,1,0,0.26917599908681505,0.317817685580497,0.049363351633083474,0.31279910092576585,0.22544491345485285,LIC,Low income,Sub-Saharan Africa,middle,middle,100153.88400000003,760911.211999999,0.1069931246999866,0.021249099859685,0.2171320311679151,0.003692987083756,0.0005056244227263,0.0263276591066975,0.6790349338823445,0.0206650400601382,0.379474471457782,0.2060892316467726,0.0063021715609324,0.2420039133291153,0.9958102773128598,0.0487219359034821,0.8649380750615101,0.0,0.0,0.0,0.0,0.0,0.0,0.003211069356604269,0.009825382768928853,0.01113442681104358,0.011077603952707306,0.011077603952707306,0.0,0.0,0.0,0.0,0.0,0.0,0.0318666671308291,0.17176480105628228,0.21474513538684487,0.2128869537900297,0.2128869537900297,0.0,0.0,0.0,0.0,0.0,0.0,0.0392758534190153,0.14774954205286506,0.17606583643001206,0.1738838339327823,0.1738838339327823
SLV,0.09233333333333334,0.043333333333333335,8.261808725174363,74.56133843395097,-0.3238168277777776,0.9203390689541684,5583776543.666667,0.4566024428652684,0.10153792737899167,0.2707420126101165,-0.34548331499661056,-0.25859038347849767,-0.3328089893562546,-0.5310264348566504,1.3779460086923394,1,1,0.26917599908681505,0.317817685580497,0.4609426444070544,0.010112315109532076,0.0903608260340168,LMC,Lower-middle income,Latin America & Caribbean,middle,middle,7615484.045999971,4263193.104999999,0.0369437442584855,0.0039612983521037,0.0846187672279978,0.0003681395671063,3.899880880930386e-05,0.0194965085917683,0.0624865709291252,0.0082123108452129,0.3884044234491702,0.8765067146987245,0.2318912310223637,0.286528346456406,0.9763051694534418,0.2441038390284896,0.7790480457253424,0.0,0.0,0.0,0.0,0.0,0.0,0.0007119101085280903,0.014244114502502398,0.022535816903000556,0.020444994328208753,0.020444994328208753,0.0,0.0,0.0,0.0,0.0,0.0,0.006257277201611773,0.0655823745969206,0.09859054668590815,0.09068761729108359,0.09068761729108359,0.0,0.0,0.0,0.0,0.0,0.0,0.022658641868438627,0.11690483754712665,0.14720300310557966,0.14461955080146452,0.14461955080146452
SMR,1.164,0.7066666666666667,10.677339267645067,318.453475417429,1.2842536833333333,0.0,117683383.66666669,0.0453955967562662,1.1813759909822101,1.0260624066809214,1.3531834099441709,4.091201459577467,1.4414745888791747,-0.6524528039822401,-1.0619466045676942,0,0,0.26917599908681505,0.317817685580497,0.048485762944562534,0.031493247690912794,0.01710682292408578,HIC,High income,Europe & Central Asia,high,high,20350.53300000001,14481.07000000001,0.1679365351266228,0.0147206427424652,0.0911464415267655,0.0897759287189185,0.0392543906124295,0.0221893133587504,0.0803056607903095,0.0250621795120691,0.3301251910252487,0.0555159415234971,0.0178261092317505,0.4328856224022117,0.393534066159348,0.0968633220987144,0.8763465683129763,0.0,0.0,0.0,0.0,0.0,0.0,0.006006700362881831,0.019324411779432723,0.021256988623506872,0.021096261409122238,0.021096261409122238,0.0,0.0,0.0,0.0,0.0,0.0,0.030822870285712373,0.08303063305920245,0.08916878034433848,0.08866822677322497,0.08866822677322497,0.0,0.0,0.0,0.0,0.0,0.0,0.022119842909511765,0.11506765961090187,0.14723472524509007,0.14333165815785703,0.14333165815785703
SOM,-1.899,-1.1849999999999998,6.151929776997572,73.17218129447762,-1.999716494444442,19.039632479203068,471224552.6666667,0.1447401441562196,-1.904979208535667,-1.1279291693752682,-1.8292075320603818,-0.2833658619696859,-2.18193266695066,1.859570774526098,-0.47248650763011757,0,0,0.26917599908681505,0.317817685580497,0.0017476572399273821,0.026639909894830043,0.14614931074021997,LIC,Low income,Sub-Saharan Africa,low,low,2810.639,1163504.387000001,0.0947827166704795,0.0201243735029493,0.0702892974996577,0.0185199878034852,0.0032333116879939,0.0195468949271782,0.040246719696126,0.0170764884802902,0.5246201688795173,0.8390479887313881,0.0520550681216275,0.2717950095705136,0.992597412901479,0.0924892417928612,0.8862513708768671,0.0,0.0,0.0,0.0,0.0,0.0,0.0032205860492976832,0.011813139841184154,0.014482022501797547,0.014012673526930414,0.014012673526930414,0.0,0.0,0.0,0.0,0.0,0.0,0.014373969031670535,0.07832106609091818,0.10888114198102045,0.10131595519737677,0.10131595519737677,0.0,0.0,0.0,0.0,0.0,0.0,0.024600949435293125,0.13942901746993555,0.17644932678640607,0.17399871604437683,0.17399871604437683
SPM,0.3913333333333333,-0.5326666666666667,,,,,3715981.3333333335,0.0078504810818041,0.40281778524900314,-0.38513418887448203,,,,,-1.284720255504991,0,0,0.26917599908681505,0.317817685580497,0.04654370005646494,0.001971892230717119,0.001042278752309147,,,,middle,middle,350.389,167.64200000000002,0.3908541649423925,0.0252847963378393,0.0228284081554741,0.0,0.0,1.7895276839932713e-05,0.5384786622867727,0.0031045762021421,0.9240405149067652,0.0706671727708347,0.0140144802948517,0.052373510218203,1.0,0.0424038528348333,0.9992603285572824,0.0,0.0,0.0,0.0,0.0,0.0,0.003184191617861686,0.0076354018744044915,0.008274789225341497,0.008148429157109227,0.008148429157109227,0.0,0.0,0.0,0.0,0.0,0.0,0.06252510311729072,0.20732950035922892,0.23827040779828357,0.23763324476510392,0.23763324476510392,0.0,0.0,0.0,0.0,0.0,0.0,0.027863447761235477,0.1903607491698307,0.2411219380252336,0.24064971785113504,0.24064971785113504
SRB,0.6446666666666667,1.0766666666666667,8.701707732894961,97.98642899214603,-0.0183648666666666,1.3237926648107468,14626802933.666666,0.0326093677813873,0.6580827707353005,1.4473717722179031,-0.036134377522552275,0.15919376115666453,0.004215037136700702,-0.4777961560299594,-1.1378135944353405,0,0,0.26917599908681505,0.317817685580497,0.016877962144820232,0.009112152854330669,0.0295446439175104,UMC,Upper-middle income,Europe & Central Asia,high,high,918166.7610000008,4067289.2259999993,0.3992851533862042,0.04282547266835,0.1721541395492582,0.0137709352342803,0.0034370112103405,0.0193510765098464,0.311866395259325,0.0603206746375062,0.3512676875465448,0.2574094696507967,0.0315443784698362,0.2257643752330488,0.9823319535306064,0.1381275369860331,0.7685372788386983,0.0,0.0,0.0,0.0,0.0,0.0,0.007195004651941439,0.025029507633877277,0.029296034541473937,0.029011618014286887,0.029011618014286887,0.0,0.0,0.0,0.0,0.0,0.0,0.05864790700280174,0.17760316493253223,0.20285723624799062,0.20053633119376213,0.20053633119376213,0.0,0.0,0.0,0.0,0.0,0.0,0.032370398923938545,0.12839037196371142,0.15466113447632016,0.15262555404389103,0.15262555404389103
SSD,-2.839,-1.077,6.984852594395143,65.5513491845003,-1.905695772222219,13.0532234224485,1387183215.3333333,0.7015507161638658,-2.8521466546821914,-1.0049523815969061,-1.2434735703154784,-0.41928263960456297,-2.0781937933751102,1.0697445676605353,2.8313446772875213,1,1,0.26917599908681505,0.317817685580497,0.00015933853018606492,0.974712706700552,0.1203891010749273,LIC,Low income,Sub-Saharan Africa,low,low,457.964,253596.9070000001,0.0995121887309919,0.0081453113995004,0.2650052668031946,0.253270999467207,0.0183183504010194,0.1881499090996403,0.6264313352141216,0.246954731852685,0.3027730066124185,0.0207854765876793,0.0004847921820434,0.1449373986252914,1.0,0.2739031858352483,0.9008655811405448,0.0,0.0,0.0,0.0,0.0,0.0,0.009340494537267423,0.05528692070256679,0.06839532890400567,0.06839095782695445,0.06839095782695445,0.0,0.0,0.0,0.0,0.0,0.0,0.05191634492296636,0.21263630999050828,0.24654995163196303,0.24636254159715607,0.24636254159715607,0.0,0.0,0.0,0.0,0.0,0.0,0.05758451500799759,0.18019765307235455,0.2011591631362661,0.1998523505257102,0.1998523505257102
STP,0.57,-0.44799999999999995,7.199206392477753,,-0.24806396666666639,3.28019583288073,14545742.333333334,0.05976673524603201,0.5828467750130234,-0.28872646018403747,-1.0927341539572106,,-0.249226175950315,-0.2196750556028195,-0.9766755664585139,0,0,0.26917599908681505,0.317817685580497,0.04377416633546494,0.004159865067398987,0.046772001538552044,LMC,Lower-middle income,Sub-Saharan Africa,middle,middle,1563.8529999999998,19256.144000000004,0.527016286057577,0.0984428856070952,0.1566888469467199,0.048206576960878,0.0104728000026481,0.0296894850807098,0.2319796042211128,0.0721177371492661,0.3191775051121342,0.1887523955256664,0.0241250675684147,0.3850759009695809,0.9959548627652344,0.2051584903274242,0.8906317381091449,0.0,0.0,0.0,0.0,0.0,0.0,0.014965120352827314,0.042644685888830955,0.047285256858410146,0.047067735757383454,0.047067735757383454,0.0,0.0,0.0,0.0,0.0,0.0,0.07523107473516258,0.19896599625219652,0.21765891233561394,0.21595704647431696,0.21595704647431696,0.0,0.0,0.0,0.0,0.0,0.0,0.030531544761285178,0.12877472439125684,0.15874164768602378,0.15526965185760955,0.15526965185760955
SUR,-0.6713333333333334,-0.884,9.04530666649035,,-0.1314450611111109,13.324076424854624,1630679496.3333333,0.218369969781251,-0.6679516538698338,-0.7851883071411295,0.20549373065555046,,-0.12055333007116212,1.1054799805734234,-0.035604511724540294,0,0,0.26917599908681505,0.317817685580497,0.05151821864663574,0.01829888419145029,0.12557997387312142,UMC,Upper-middle income,Latin America & Caribbean,low,low,271474.29700000014,513288.7969999992,0.0870895818177586,0.0212121146586097,0.100514969938064,0.0031550390201397,7.97945148670733e-05,0.0360950991104526,0.4917132062782357,0.0327676214060886,0.4879258917470594,0.0055543895560764,0.0003360442754568,0.3053202074854563,0.5875122166722105,0.0543955748550222,0.9298561682810323,0.0,0.0,0.0,0.0,0.0,0.0,0.003496588639054679,0.01179459808607777,0.013543115872952262,0.013540085965550602,0.013540085965550602,0.0,0.0,0.0,0.0,0.0,0.0,0.024297389195640565,0.11970040140202622,0.14595611655731042,0.14590603599573923,0.14590603599573923,0.0,0.0,0.0,0.0,0.0,0.0,0.028796234873675546,0.1455750690802043,0.18178589287697539,0.17903300576030323,0.17903300576030323
SVK,1.207,0.6083333333333333,9.728530099304662,182.94269663026,0.6079475611111111,0.285937152819797,69667230295.33333,0.0591603711726825,1.2247038635187002,0.9140928005246964,0.6859550167440337,1.67438028811625,0.695264246591479,-0.6147272401805518,-0.9802734229570401,0,0,0.26917599908681505,0.317817685580497,0.030443295624182642,0.02742783435581661,0.05433316463906065,HIC,High income,Europe & Central Asia,high,high,8067465.430000002,19067531.18700002,0.7754309686580202,0.0332286957056407,0.3825931554775006,0.0113973083365291,0.0012512764101506,0.0197649894107394,0.1581118278185172,0.0369100134228267,0.182704576792571,0.0454751284877832,0.0137051894876581,0.1716947504578898,0.99041523330085,0.0850951750262763,0.7567574721387009,0.0,0.0,0.0,0.0,0.0,0.0,0.0051873221045091455,0.016577896954222848,0.01899895697685528,0.018875385596228856,0.018875385596228856,0.0,0.0,0.0,0.0,0.0,0.0,0.10038110901608507,0.23013291930748067,0.24005568249015002,0.23964566083985034,0.23964566083985034,0.0,0.0,0.0,0.0,0.0,0.0,0.053635951838537865,0.14518809239949904,0.16069085412670578,0.1591427867045445,0.1591427867045445
SVN,1.3713333333333333,1.0653333333333332,9.97379731009656,151.386317213187,0.8637737944444445,0.264546979477359,27578207558.666668,0.061815058263014,1.3902902291038903,1.4344668006609145,0.8584335850609924,1.1115754208397706,0.9775331406162356,-0.6175493860304404,-0.964521857817729,0,0,0.26917599908681505,0.317817685580497,0.021906195319384633,0.011656707027362162,0.07577470427783489,HIC,High income,Europe & Central Asia,high,high,2146544.308000001,5825647.6620000005,0.2178496503692946,0.0413427539496602,0.1358445690360051,0.0353001537017422,0.0027763235437548,0.0213886151771188,0.2852188947222044,0.0811141864731845,0.3593004954030125,0.2793313586704679,0.0577215735765639,0.2317796875714996,0.8177000574637092,0.1829548375431636,0.7483133671876361,0.0,0.0,0.0,0.0,0.0,0.0,0.007517926798328192,0.029902138699033434,0.03615787442738578,0.035637434009892166,0.035637434009892166,0.0,0.0,0.0,0.0,0.0,0.0,0.03761238067262415,0.1334764986730909,0.15806058802923076,0.1555420265985954,0.1555420265985954,0.0,0.0,0.0,0.0,0.0,0.0,0.028319442509319705,0.12170630674378795,0.14860671332704944,0.14651689647189656,0.14651689647189656
SWE,1.4400000000000002,1.0083333333333333,10.850672093905422,84.56477777576136,1.7187295111111112,0.7522168742633587,132465027441.33331,0.09606965448541831,1.4594804751699133,1.369562384889001,1.4750757640798575,-0.08018004442578909,1.9208586215070145,-0.5532078985795026,-0.7612724783774494,0,0,0.26917599908681505,0.317817685580497,0.07367018284219079,0.04188062428783703,0.0487958058632591,HIC,High income,Europe & Central Asia,high,high,30606010.748000048,24855111.271000102,0.4888242263973464,0.0400908893803176,0.1477825700698298,0.0304531589456134,0.0051563032123515,0.0178486038208812,0.2131960360899494,0.0387994130430825,0.3862779259492598,0.1391376196023285,0.0203937911151384,0.2999284154361401,0.8716110410352378,0.1044403967508901,0.8518375152761111,0.0,0.0,0.0,0.0,0.0,0.0,0.0064302751208225786,0.019977234244618412,0.022725064187054035,0.02254118574257328,0.02254118574257328,0.0,0.0,0.0,0.0,0.0,0.0,0.06844620779189202,0.17879198587982206,0.19480819634940652,0.19355367682840194,0.19355367682840194,0.0,0.0,0.0,0.0,0.0,0.0,0.030197159596318947,0.1325367602623576,0.1631761787158979,0.1604719061177032,0.1604719061177032
SWZ,0.35333333333333333,-0.48533333333333334,8.161851942828541,88.1669079588865,-0.5222529555555547,4.01717308186145,1829275883.0,0.0242218212022027,0.3645280374260586,-0.33123695472470593,-0.41577564089257096,-0.015936413278119684,-0.5517558330499823,-0.1224408139079784,-1.1875810366254984,0,0,0.26917599908681505,0.317817685580497,0.009574466444485237,0.000680102332258784,0.023824348010225566,LMC,Lower-middle income,Sub-Saharan Africa,middle,middle,62847.452000000005,227618.426,0.1178772370914893,0.0173048124674101,0.0850698703979264,0.0064872160608834,0.0007288165059841,0.0058940307407274,0.1005032630439815,0.0412639422868968,0.6835603107105211,0.7548363297210525,0.0466407599802235,0.1380159662469506,0.9797040459174068,0.1059383312405146,0.9125401780961256,0.0,0.0,0.0,0.0,0.0,0.0,0.0033062250058297524,0.014975265758597785,0.01874298125603415,0.018322449813589513,0.018322449813589513,0.0,0.0,0.0,0.0,0.0,0.0,0.017760123260201353,0.08873409807373026,0.11963555511171796,0.11282965377816749,0.11282965377816749,0.0,0.0,0.0,0.0,0.0,0.0,0.029499050090685448,0.16431269726385708,0.2052266566838613,0.20398225043081503,0.20398225043081503
SXM,0.8593333333333334,0.3503333333333334,10.501271506906553,,,0.0,97755927.0,0.7599847907541214,0.8743862584368473,0.6203149186097203,1.229367775555447,,,-0.6524528039822401,3.178062802981512,1,1,0.26917599908681505,0.317817685580497,0.602340230810806,0.0,0.0,HIC,High income,Latin America & Caribbean,high,high,5017.375999999999,0.0,0.039035145063874,0.0053013960130527,,0.0013253939908031,0.0005279776394005,,0.6798940322590933,0.0257713404749461,,0.2458560012245444,0.0311508406538272,,0.9661105725383148,0.0627515547812266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013963424930861401,0.008095753725753472,0.010517359816290225,0.010236491580886865,0.010236491580886865,0.0,0.0,0.0,0.0,0.0,0.0,0.023345699490882704,0.15634642446733496,0.2007195773575539,0.19850284292028342,0.19850284292028342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYC,0.4363333333333333,-0.626,9.723433541254318,188.59447909216235,0.5203956611111111,0.10527334825151158,1178914258.6666667,0.0396879015487962,0.44816090767091127,-0.491410425226153,0.6823709786126041,1.775179262431584,0.5986628243653008,-0.6385634007447999,-1.0958131695512796,0,0,0.26917599908681505,0.317817685580497,0.009727517869207563,0.0002639026606155415,0.042371186135940736,HIC,High income,Sub-Saharan Africa,middle,middle,22701.11,161853.02799999976,0.1531936544072074,0.0274176423224229,0.1756580173464535,0.0143110182717937,0.0035893583886734,0.0250415024672878,0.6305666551106975,0.07774973598698,0.4888575455010958,0.0839928532129045,0.0393870949771732,0.1960414790633391,0.8820641810026033,0.1481438316752497,0.8855985443781763,0.0,0.0,0.0,0.0,0.0,0.0,0.00579236539021529,0.02504213334365389,0.030498345842683218,0.030143216297807064,0.030143216297807064,0.0,0.0,0.0,0.0,0.0,0.0,0.037169073338958025,0.17030030985812097,0.20657460854932855,0.2058172959383925,0.2058172959383925,0.0,0.0,0.0,0.0,0.0,0.0,0.03704245255484471,0.15630204868874462,0.18885996436476848,0.1870923772584597,0.1870923772584597
SYR,-0.5533333333333333,0.11633333333333333,6.703444435086102,59.74966550929761,-1.8008841444444423,3.300064173833073,772980129.0,0.1551693349810682,-0.5490519106301637,0.35386521175660207,-1.4413674358412543,-0.5227550870500383,-1.962548646791495,-0.2170536950806222,-0.4106049852366841,0,0,0.26917599908681505,0.317817685580497,0.007436578622806078,0.0028019769036346973,0.17371853850559715,LMC,Lower-middle income,"Middle East, North Africa, Afghanistan & Pakistan",low,high,20677.434,3040505.0719999974,0.0009765718512268,0.0001398307573723,0.1204185312406544,0.0,0.0,0.0366752889271286,0.4393976061052838,0.0852285675163357,0.5243698110167139,0.550740386839102,0.0260102491610193,0.2412641632324172,0.9911145647956126,0.1113786474347274,0.9227277944169144,0.0,0.0,0.0,0.0,0.0,0.0,0.0023288225885044764,0.01812789348131894,0.02352738689547985,0.023292868255503446,0.023292868255503446,0.0,0.0,0.0,0.0,0.0,0.0,0.012037638056944407,0.11441191545082169,0.15636476551454398,0.15139907350206028,0.15139907350206028,0.0,0.0,0.0,0.0,0.0,0.0,0.03227700305328278,0.15466338271113744,0.19063605265786418,0.1884607200385555,0.1884607200385555
TCA,0.4816666666666667,0.015666666666666662,10.479051216029157,,,0.004613774806742933,38512516.66666666,0.8074607696225772,0.4938399050737224,0.23923869969158543,1.213741863124081,,,-0.6518440784139748,3.459761153202386,1,1,0.26917599908681505,0.317817685580497,0.25353342502196535,0.0,0.003748044322534882,HIC,High income,Latin America & Caribbean,middle,middle,12281.077999999998,4302.534,0.0258932481334293,0.0045950270094987,0.0857062373010881,0.0003951607505464,3.06811263357075e-05,0.0356413220674142,0.9226611051570556,0.0503122663585216,0.3583127989226815,0.0477935243143965,0.0105426784186027,0.4669266994752395,0.996743038355428,0.0654806529129589,0.9465870577664234,0.0,0.0,0.0,0.0,0.0,0.0,0.0019307498698956853,0.01159583242091239,0.014620251441545376,0.014525194504984204,0.014525194504984204,0.0,0.0,0.0,0.0,0.0,0.0,0.02823564194412659,0.19071992401755763,0.2412528180530657,0.24082189283383754,0.24082189283383754,0.0,0.0,0.0,0.0,0.0,0.0,0.023424394866482342,0.12432990037072196,0.15914458686477304,0.1549345920334389,0.1549345920334389
TCD,-2.105,-1.0956666666666666,6.836280414661277,45.253191508796334,-1.2793361833333305,13.988627390087833,1456398808.0,0.47921077399144113,-2.112549946733735,-1.0262076288672404,-1.3479535648874783,-0.7812982493690636,-1.3870925481517529,1.1931585476681263,1.512092365045228,1,1,0.26917599908681505,0.317817685580497,0.5097784880494226,0.10313315962834514,0.15666359111051645,LIC,Low income,Sub-Saharan Africa,low,low,2857477.726,332095.8329999998,2.924117281465732e-05,3.5094430814476503e-06,0.2635148601819402,1.9745035800849496e-05,3.240211095808124e-06,0.032714493590168,0.9731344810489698,0.0003248547656666,0.2731693324197779,0.0157472625562646,9.946034727156095e-05,0.3290946201062393,0.98893072981385,0.0004310647671154,0.8984933062981254,0.0,0.0,0.0,0.0,0.0,0.0,9.532127866799557e-06,7.066599438403479e-05,9.125740462927133e-05,9.036063100633102e-05,9.036063100633102e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.026399963163810235,0.19249592899653903,0.24461889502096773,0.24447691150611617,0.24447691150611617,0.0,0.0,0.0,0.0,0.0,0.0,0.0426522357511661,0.14436776734419476,0.16999901463066786,0.16703176805593944,0.16703176805593944
