country_iso3_code,pre_eci,pre_coi,pre_log_gdp_pc,pre_trade_open,pre_wgi,pre_rents,pre_tariff,pre_us_china_intensity,cluster,pc1,pc2,cluster_label,dv1_post_mean,dv1_pre_mean,dv1_change_post_minus_pre,dv2_post_mean,dv2_pre_mean,dv2_change_post_minus_pre,dv3_post_mean,dv3_pre_mean,dv3_change_post_minus_pre
RUS,0.7908333333333334,-0.07566666666666667,9.150606054280543,47.33231242292262,-0.7094718833333328,11.198629575655568,4.788333333333333,0.19439540864933522,1,-0.10544167185829258,-0.39204636170043555,C1,-0.23249999999999993,-0.2903999999999998,0.057899999999999896,1.3593866178642717,1.2462424981971665,0.11314411966710525,0.9438378050125801,0.9601691254080421,-0.016331320395462035
RWA,-0.791,-0.6013333333333334,6.566397250863081,45.916539876659215,-0.08942264166666652,6.19047227441244,8.818000000000001,0.1243305572059462,0,-1.637417190504144,-0.6784501506733749,C0,,,,2.129733907184986,0.9592471067216345,1.1704868004633515,0.7678839397640188,0.8678797068274107,-0.09999576706339186
SAU,0.5513333333333333,-0.624,10.051688154747259,70.75853383191547,-0.37855074444444287,34.241153921277515,3.9659999999999997,0.2544060684872942,0,-0.68195041486742,-0.3009709211542521,C0,0.40650000000000075,-0.6937999999999989,1.1002999999999996,1.289968442502423,1.494677866547413,-0.20470942404499004,0.9140627450610477,0.9172488151897857,-0.003186070128738061
SDN,-1.9951666666666668,-1.2331666666666667,7.161111714141295,20.175190100930866,-1.6094684361111087,4.589202052004743,12.756666666666666,0.2435731990907131,0,-3.561948069575107,0.10695822307972283,C0,,,,1.0971387875450733,1.482499660570604,-0.3853608730255307,0.7797813555034572,0.709793156245429,0.06998819925802813
SEN,-0.6218333333333333,-0.125,7.098566150391226,58.49473101113128,-0.1069780527777776,3.6860627227600067,9.048333333333334,0.2202099279220228,0,-1.1385279224999452,0.0025816468236421236,C0,0.6005000000000003,-0.5182000000000002,1.1187000000000005,1.680064655888123,0.9442714471956556,0.7357932086924673,0.8975954859747841,0.9225564846925369,-0.024960998717752814
SGP,1.5250000000000001,0.8576666666666667,10.919432038188502,340.9712548795542,1.5849559166666667,0.0719718560216462,0.06833333333333334,0.232895088167559,1,4.583414801089637,0.6838531103985971,C1,0.5760000000000001,0.12820000000000004,0.44780000000000003,1.2393921243125143,1.0918771781693921,0.14751494614312222,0.9305967036812143,0.9327199165111244,-0.002123212829910126
SGS,0.19566666666666668,-0.8575,,,,,,0.0,1,0.07180127416830193,-1.2681868589397303,C1,,,,0.4615108905431486,0.8709469980437722,-0.4094361075006236,0.691560875742514,0.5515934289239036,0.1399674468186104
SHN,1.0646666666666667,-0.28633333333333333,,,,,,0.17267286499246012,1,0.59175234201254,-0.32725265715003393,C1,,,,0.9112951854747735,0.8184248754351021,0.09287031003967139,0.6065479895323981,0.7447280610042143,-0.1381800714718162
SLB,-1.594,-1.0193333333333332,7.644262875455841,92.30335434747384,-0.34969634444444425,18.857992103432668,22.74,0.4692499130004501,0,-3.5091995178760222,2.4419519753744403,C0,,,,0.8015421913894194,0.9930160023178102,-0.19147381092839078,0.6182779084410327,0.6198378125816605,-0.001559904140627788
SLE,-0.33383333333333337,-0.7591666666666667,6.93619808476308,46.48897889330322,-0.6809436555555554,10.867709526579924,10.31,0.317169686346843,0,-2.11283513078736,0.3736183186979038,C0,,,,1.1883922084341785,1.624173022426697,-0.43578081399251856,0.7957522379327813,0.6845425899328826,0.11120964799989863
SLV,0.06133333333333333,0.07666666666666667,8.233498821524693,76.64803452712697,-0.2586858888888887,0.9210018069521793,2.002,0.4566024428652684,1,0.0554272720622765,0.7950458013458932,C1,,,,1.0819205579783029,0.9719521290638018,0.10996842891450109,0.7824389942405374,0.7474438085062346,0.034995185734302825
SMR,1.1883333333333332,0.6703333333333333,10.66481431449868,318.453475417429,1.3457446583333332,0.0,,0.0453955967562662,1,3.8540454171925482,0.023023571493703803,C1,,,,1.3359680152069953,0.9923801916175926,0.34358782358940265,0.9485250100086954,0.9422975397027842,0.006227470305911198
SOM,-1.7046666666666666,-1.1176666666666666,6.064465380713185,78.85537175723861,-2.0646361166666636,18.64477068097018,,0.1447401441562196,0,-3.489527491305098,-1.5471040423157325,C0,,,,0.9886492158857216,1.0347689898031616,-0.04611977391743993,0.7710268351846248,0.7308166260971793,0.04021020908744544
SPM,0.04716666666666669,-0.6908333333333334,,,,,,0.0078504810818041,1,0.06570257367544198,-1.2264816894459143,C1,,,,1.7489514658487697,1.1070646300340223,0.6418868358147474,0.363354946222921,0.7291302410256395,-0.3657752948027185
SRB,0.6593333333333333,1.1696666666666666,8.679299953464415,91.4582878524953,-0.0653341583333332,1.7833690188041318,2.2225,0.0326093677813873,1,1.4300940827556565,-1.2024383307230821,C1,,,,1.5436290968124795,0.9381893567628251,0.6054397400496544,0.9508934817230729,0.9376552842006957,0.013238197522377204
SSD,-3.439,-1.0595,7.026945862941712,63.1542312442691,-1.7471202222222197,15.455822614584658,,0.7015507161638658,0,-4.247592892242487,1.4977912745034538,C0,,,,0.5414213152943365,1.2318854762257954,-0.6904641609314589,0.4915935313889318,0.08943747740411039,0.4021560539848214
STP,0.6345,-0.2843333333333333,7.170303366268211,,-0.26976454166666636,3.340708131084843,8.942499999999999,0.05976673524603201,1,-0.42258956221959676,-0.7776883393005752,C1,1.2690000000000001,-1.057,2.326,1.4656213833202554,0.8985003217550922,0.5671210615651632,0.8709019998403835,0.8848684171816218,-0.013966417341238269
SUR,-0.5601666666666666,-0.8408333333333333,9.087361575282175,,-0.09101653611111095,17.198650111098598,7.61,0.218369969781251,0,-1.0584933463820227,-0.02093151217744358,C0,,,,1.368859192759307,1.1722514921734093,0.19660770058589772,0.706185737900914,0.8081717888189616,-0.10198605091804758
SVK,1.1873333333333334,0.6633333333333333,9.683731063417705,180.5760834436335,0.6273315916666666,0.29474546685180864,1.8416666666666666,0.0591603711726825,1,2.650681848496576,-0.668890970132292,C1,-0.2322500000000005,0.015599999999999883,-0.2478500000000004,1.2947538911029768,1.0206809876497969,0.2740729034531799,0.9151437763612391,0.9117166366887209,0.0034271396725181758
SVN,1.3685,1.0081666666666667,9.937175869157981,148.24264912361417,0.8296264638888889,0.25288617590070184,1.8416666666666666,0.061815058263014,1,2.9117833591936533,-0.6185777143866827,C1,0.1474999999999999,0.3872,-0.23970000000000008,1.4927127402017522,1.0110435840092982,0.481669156192454,0.9234557961827647,0.9178362960667713,0.005619500115993437
SWE,1.4458333333333335,0.9436666666666667,10.826049873210005,84.07593784184485,1.7556411555555556,0.8722670758830139,1.8416666666666666,0.09606965448541831,1,3.324973181770452,-0.27487642262433487,C1,0.28575000000000017,0.11280000000000001,0.17295000000000016,1.2344770055264032,1.0857232219276074,0.14875378359879576,0.9438514811398067,0.9485396202300977,-0.004688139090291088
SWZ,0.3413333333333333,-0.41966666666666663,8.133292035991886,88.26483953969864,-0.5190452805555548,4.028768905831032,1.5666666666666667,0.0242218212022027,1,0.14158084145071453,-1.572054615992963,C1,,,,1.2051938041376342,1.0747162810542559,0.13047752308337834,0.6217613827929422,0.6499220099828488,-0.02816062718990653
SXM,0.6451666666666667,-0.02783333333333334,10.535477252114754,,,0.0,,0.7599847907541214,1,0.6596695003050713,3.0223364962106296,C1,,,,0.7912081586623387,0.789463654038423,0.0017445046239157325,0.3722158730497208,0.4056547633953959,-0.0334388903456751
SYC,0.45316666666666666,-0.5758333333333333,9.641964823698453,199.63898247081784,0.42980360833333336,0.12327299357720578,3.6133333333333333,0.0396879015487962,1,1.6368083159815283,-0.6676162945166185,C1,,,,0.5903471451665445,0.7218210964686791,-0.13147395130213457,0.9068428366174829,0.8309975700214188,0.07584526659606405
SYR,-0.35966666666666663,0.627,6.7797389762588365,52.26456069398912,-1.7141688083333306,6.891208795385,14.18,0.1551693349810682,0,-2.107152963943838,-0.14819492875064844,C0,,,,1.1160658798125456,1.4298586076589819,-0.3137927278464363,0.8577010481581845,0.9018807559688287,-0.044179707810644175
TCA,0.3865,-0.07166666666666667,10.344652622136897,,,0.004806807934460166,,0.8074607696225772,1,0.4176076586360593,3.2269421685355715,C1,,,,2.1535823007325323,1.187170474014725,0.9664118267178072,0.5751559859606366,0.8096695558887513,-0.23451356992811478
TCD,-2.412333333333333,-1.094,6.8750456966434355,47.08120111823396,-1.2941002416666634,17.081848099170884,14.813333333333333,0.47921077399144113,0,-4.273906700964923,1.3762582630442708,C0,,,,1.485507630441565,1.3901633558143736,0.09534427462719153,0.8046091451896038,0.5327409596473353,0.27186818554226855
TGO,-0.8993333333333333,-0.8186666666666667,6.600250875913992,70.4264478649344,-0.8178941694444437,13.24375622031785,10.12,0.24713822593980886,0,-2.4817062260112377,-0.09757063340194126,C0,,,,1.3158921017077,1.0689524278609128,0.24693967384678728,0.9271027410510856,0.9234501312929332,0.003652609758152403
THA,0.896,1.4058333333333335,8.644069982102083,127.89150416736685,-0.3793888944444436,2.2438935028932216,4.37,0.2550017702161345,1,1.2930825394971732,0.17255151274521793,C1,0.4150000000000001,0.019600000000000173,0.3953999999999999,1.1789710290295847,1.0083187784497236,0.1706522505798611,0.9324984508542296,0.9446431790994662,-0.012144728245236602
TJK,-1.16,-1.1849999999999998,6.847428894777813,61.495902066541156,-1.0328553583333318,2.64179995365454,5.721666666666667,0.3656692750711932,0,-2.2500864135130656,0.21395348283872054,C0,,,,1.5744592715373162,0.9415529250185375,0.6329063465187788,0.8421624879882986,0.8480616704999497,-0.005899182511651113
TKL,0.4655,0.08600000000000001,,,,,,0.1004073432313284,1,0.5237207701095421,-0.7066931811847722,C1,,,,2.541895566253518,0.9330040425129132,1.608891523740605,0.6391479739645239,0.7679239235385594,-0.1287759495740355
TKM,-1.7936666666666667,-1.2973333333333332,8.620027639798938,82.65688837402729,-1.2362345166666653,19.451490179192586,,0.4654905876623255,0,-2.6379728569071705,0.6281236166880673,C0,,,,1.2988119838732066,1.1381711279069247,0.16064085596628197,0.4237449085441677,0.4177009853170044,0.006043923227163295
TLS,-0.8068333333333334,-0.9655,7.167951994246782,78.31544794066585,-0.6804833055555543,56.28569399863104,2.5,0.2003800125519782,0,-3.136507750786572,-1.602872133038936,C0,,,,1.6503678148736602,2.1484211320267113,-0.498053317153051,0.7412727235966806,0.5285914248371529,0.21268129875952768
TON,-0.6184999999999999,-0.5535,8.335937313227541,82.10753257514877,0.06514164444444458,0.045626438820920164,5.532,0.2384637997925895,1,-0.3549876719439951,0.055315420744417816,C1,,,,1.158778719023382,1.0446511996425907,0.11412751938079135,0.8527426520928165,0.8451501254699627,0.007592526622853812
TTO,-0.18116666666666667,-1.0491666666666666,9.849967777989463,,0.1391608166666667,11.834165854024478,8.645,0.4025416838909625,0,-0.6411156985203794,1.2729915239926077,C0,,,,1.0615280166602412,1.412761765345979,-0.35123374868573776,0.8722375033826095,0.8289537106137224,0.043283792768887164
TUN,0.38516666666666666,0.8535,8.292385330850015,94.46052957967902,-0.18432245555555535,4.008650319570497,7.4975000000000005,0.073714201046863,1,0.4985978244644538,-0.603482027397054,C1,0.09450000000000001,-0.18400000000000033,0.27850000000000036,1.1738275892905985,1.118315039743373,0.05551254954722551,0.8805582355329036,0.8656020159335255,0.014956219599378096
TUR,0.5878333333333333,2.296,9.284840641488662,52.93060932099735,-0.24671271388888827,0.4843069632831545,3.04,0.1166583931608438,1,1.6997430390352033,-0.6250292112954159,C1,-0.00024999999999941735,0.3774000000000001,-0.37764999999999954,1.3491461098518074,1.0174053138590333,0.33174079599277406,0.9696244132757206,0.965516551500849,0.004107861774871546
TUV,0.3405,-0.7743333333333333,8.086280957856376,,0.1848024722222228,0.0,2.43,0.1348537815935257,1,0.28363232077605693,-0.7881454797639289,C1,,,,2.003565242215518,0.876244382053062,1.127320860162456,0.47629387702815645,0.49117411991746973,-0.014880242889313278
TWN,1.7098333333333333,1.7261666666666666,,,,,,0.39162103962431444,1,1.5851513510225514,0.8973772796093988,C1,0.79,1.2238,-0.43379999999999996,1.4161092646625102,1.0166555028618045,0.3994537618007057,0.8305213731415279,0.8437724021055311,-0.013251028964003209
TZA,-0.9831666666666666,0.32266666666666666,6.829989758226124,42.941223702962866,-0.4313455694444441,5.616800915634898,8.325999999999999,0.2709154464616526,0,-1.511197240330854,0.05190661982464578,C0,,,,1.3629997086759702,1.017044379417636,0.34595532925833417,0.9116844104715156,0.9262818373988185,-0.014597426927302926
UGA,-0.5833333333333334,0.268,6.746378750762649,38.060234397361064,-0.6511559555555554,11.217889469275699,8.25,0.1546293208401251,0,-1.6067447806394983,-0.6832114727198646,C0,,,,1.6841932032743232,0.9483396636823566,0.7358535395919666,0.82844259026755,0.923757020026787,-0.09531442975923698
UKR,0.7195,0.5405,7.727132302594295,102.4465074021842,-0.7504655972222216,3.3758490139094532,2.1966666666666668,0.105053610365387,1,0.4655850680186429,-1.1126989884770893,C1,0.35749999999999993,0.5993999999999999,-0.2419,1.33235614373208,1.2786973147954621,0.053658828936617775,0.9585841994262774,0.9432103374814945,0.015373861944782852
URY,0.21283333333333332,-0.31883333333333336,9.738541198078345,49.00723801534745,0.9376978833333333,1.5588308899867134,5.06,0.294215108581718,1,0.8204860979598445,0.6114973305607065,C1,,,,1.1937058506276323,1.0711139876416926,0.12259186298593971,0.8824257985801732,0.9025762227803572,-0.02015042420018398
USA,1.3053333333333332,0.7775,10.931156601469675,28.73980256044095,1.2116273888888889,0.5326542806248579,1.6716666666666666,0.1488131017530193,1,2.6363400116887177,-0.18128528973973873,C1,0.9742499999999996,0.3948000000000001,0.5794499999999996,1.1477517042780847,1.034738711553066,0.11301299272501875,0.930232953341326,0.9281294537130572,0.0021034996282688345
UZB,-0.6555,-0.5405,7.90436122005168,37.58038090499923,-1.078544416666664,11.388153620441528,7.59,0.21023380881846757,0,-1.8577914054903055,-0.37463645096508524,C0,,,,1.8501966110857873,0.9237691579126915,0.9264274531730957,0.8632408987375424,0.8379467690821704,0.025294129655372033
VAT,0.6258333333333334,-0.07633333333333335,,,,,,0.0339550233794772,1,0.5855191662504811,-1.0505522353503534,C1,,,,0.7384938539615945,0.8654797367958036,-0.12698588283420909,0.730855731781338,0.7537003632425364,-0.022844631461198417
VCT,0.08583333333333333,-0.43649999999999994,8.895019177442085,,0.7013389194444445,0.03475104035302065,8.074,0.2091946500908044,1,0.3647107998397507,0.3575151021512361,C1,,,,0.690775891960759,0.7136703791010199,-0.02289448714026099,0.7903473159448883,0.8676535822513091,-0.07730626630642079
VEN,-0.6996666666666668,-1.1823333333333335,8.28202243257093,53.58575742616005,-1.4527117666666642,16.08436303267933,9.729999999999999,0.5440246634042492,0,-2.7501604825605583,1.4941818945984107,C0,,,,0.3997757787660188,1.6153435404783567,-1.215567761712338,0.6634552850085231,0.7596469720092479,-0.09619168700072478
VGB,0.7146666666666667,-0.4053333333333333,,,,,,0.1987175940815553,1,0.3514428398546981,-0.20846277457504647,C1,,,,0.5591187394933287,1.1158056884156757,-0.556686948922347,0.7877437913608389,0.7329025016646774,0.05484128969616153
VNM,0.2836666666666667,1.0858333333333332,7.829785645137188,140.13080214905233,-0.3941406194444437,4.692224722507054,3.2183333333333333,0.3700800714023151,1,0.5613365078032546,0.47423610266365784,C1,0.05049999999999997,-0.33599999999999997,0.38649999999999995,1.715997547675997,0.8373299170315381,0.8786676306444589,0.8755776071300352,0.921799904168873,-0.046222297038837845
VUT,-1.7665,-1.062,7.95767004761221,106.1164799564145,0.20749968333333335,0.8458236431004517,6.64,0.1083436098433735,0,-1.0493682893751468,-0.5757593101406568,C0,,,,0.3842277296725588,0.8801731271101582,-0.49594539743759936,0.7732332110902322,0.6761136092970207,0.09711960179321155
WSM,0.527,0.09399999999999999,8.326002184776389,77.4949603376,0.5196828833333333,0.42638071361642654,10.1,0.2424145640791444,1,0.3405411797194579,0.636258586170102,C1,,,,0.8386677500349664,0.9210782065416173,-0.08241045650665091,0.8734699035345885,0.811966149574575,0.06150375396001351
YEM,-1.6243333333333334,-1.2546666666666668,7.347818363374338,44.42261064651182,-1.5603867361111083,8.038635808516343,4.582,0.2694865004896464,0,-2.7391671517048706,-0.5201444521042152,C0,,,,1.015323177339183,3.0320549521633677,-2.0167317748241844,0.8037267869770592,0.8009511345072412,0.002775652469818035
ZAF,0.5226666666666667,1.6036666666666666,8.720960447685387,56.68018072623545,0.16409595555555553,4.564460263568218,4.29,0.2598551027774626,1,1.0789569112928288,0.12673815702898636,C1,1.1745,-1.1753999999999998,2.3499,1.2654205030660322,1.1389549897114846,0.1264655133545476,0.9367449163461019,0.9151417940941532,0.021603122251948714
ZMB,-0.5225,-0.785,7.163188901115265,76.23782921185733,-0.32165035277777737,12.084184739616882,4.2675,0.2310929595667461,0,-1.3388467235557338,-0.5465717416710506,C0,,,,1.330553382929197,1.1157605868563614,0.21479279607283552,0.7740000270248681,0.852586138058867,-0.07858611103399882
ZWE,-0.8578333333333333,-0.9498333333333333,7.231860642760185,58.41459024920533,-1.324938483333332,5.304813783644652,8.49,0.1933620448450228,0,-2.2066587426199744,-0.41482062754898025,C0,,,,1.7413121331644579,1.077821451577276,0.6634906815871819,0.7984174681625776,0.8722684292042456,-0.073850961041668
