country_iso3_code,year,design,incumbent_period,model_period,incumbent_partner_diversification,incumbent_partner_entropy,portfolio_reallocation,incumbent_retention_rate,continuing_export_share
BDI,2016,primary_2015_2022,2015-2017,2015-2022,0.7050322476141588,2.0664971599341393,0.07226489606038737,0.7654320987654321,1.0
BDI,2017,primary_2015_2022,2015-2017,2015-2022,0.7879214078692822,2.3465696061817076,0.1322011484246151,0.7777777777777778,1.0
BDI,2018,primary_2015_2022,2015-2017,2015-2022,0.738598761318914,2.2305171004884263,0.13147678724823353,0.7037037037037037,0.9972368700078637
BDI,2019,primary_2015_2022,2015-2017,2015-2022,0.6561538597251725,2.012147651123042,0.15129315427939713,0.7283950617283951,0.9824859477417872
BDI,2020,primary_2015_2022,2015-2017,2015-2022,0.8076304448312023,2.3523880639701176,0.2556348167692706,0.6296296296296297,0.9981279728486582
BDI,2021,primary_2015_2022,2015-2017,2015-2022,0.8330858593187934,2.4922195826644304,0.25308086531739427,0.7283950617283951,0.9930168562322442
BDI,2022,primary_2015_2022,2015-2017,2015-2022,0.8165501097592593,2.4807003300557966,0.2781925653680048,0.6666666666666666,0.9933794548077692
BEL,2015,primary_2015_2022,2015-2017,2015-2022,0.9058677976023956,3.0480746587583156,0.01952738120584054,0.9863013698630136,1.0
BEL,2016,primary_2015_2022,2015-2017,2015-2022,0.9095191931363212,3.090556888016709,0.013919757842266671,0.9726027397260274,1.0
BEL,2017,primary_2015_2022,2015-2017,2015-2022,0.9090091851750577,3.1013241801035507,0.022581504707780045,0.9771689497716894,1.0
BEL,2018,primary_2015_2022,2015-2017,2015-2022,0.9050193760416989,3.0667127032206345,0.04111825150594832,0.9726027397260274,1.0
BEL,2019,primary_2015_2022,2015-2017,2015-2022,0.9083002900239983,3.0939437994470955,0.03564869518123885,0.9771689497716894,0.9999997961630924
BEL,2020,primary_2015_2022,2015-2017,2015-2022,0.9009685079897249,3.0404366575705453,0.06812251995169388,0.9726027397260274,0.9999997836635962
BEL,2021,primary_2015_2022,2015-2017,2015-2022,0.8986027702130803,3.0539946546226266,0.0853103093733828,0.9634703196347032,0.9999995800940482
BEL,2022,primary_2015_2022,2015-2017,2015-2022,0.8933612939006128,3.039231133501847,0.1185888957122651,0.9680365296803652,0.9999998462757422
BEN,2015,primary_2015_2022,2015-2017,2015-2022,0.8755503851616112,2.656821672213677,0.1830651460982035,0.725,1.0
BEN,2016,primary_2015_2022,2015-2017,2015-2022,0.8535535271588186,2.5399454532694703,0.13507254162364105,0.7166666666666667,1.0
BEN,2017,primary_2015_2022,2015-2017,2015-2022,0.8589660482516643,2.51140960488028,0.1288224319734772,0.8083333333333333,1.0
BEN,2018,primary_2015_2022,2015-2017,2015-2022,0.8594757153754604,2.405467129623477,0.2582267210375446,0.6666666666666666,0.9995761860202258
BEN,2019,primary_2015_2022,2015-2017,2015-2022,0.8461336483990188,2.225583154600245,0.2881760474387677,0.6166666666666667,0.9985306738761209
BEN,2020,primary_2015_2022,2015-2017,2015-2022,0.7697076121329007,1.8831982272246344,0.3374360381940706,0.6166666666666667,0.9992284930212457
BEN,2021,primary_2015_2022,2015-2017,2015-2022,0.7720777989259873,1.9466042653192905,0.3516484887091566,0.65,0.9995821028464794
BEN,2022,primary_2015_2022,2015-2017,2015-2022,0.7953634708457316,2.1043052087190715,0.4057610724177561,0.6166666666666667,0.9982306381173461
BES,2015,primary_2015_2022,2015-2017,2015-2022,0.5167067480780505,0.9936650956089743,0.8883836553547995,0.4666666666666667,1.0
BES,2016,primary_2015_2022,2015-2017,2015-2022,0.7089263039180443,1.3537794841007056,0.6434708160531847,0.4666666666666667,1.0
BES,2017,primary_2015_2022,2015-2017,2015-2022,0.3721956962585661,0.8004937778783827,0.41203261101438887,0.8,1.0
BES,2018,primary_2015_2022,2015-2017,2015-2022,0.1608362047944636,0.3690951274081083,0.5461915833530498,0.5333333333333333,1.0
BES,2019,primary_2015_2022,2015-2017,2015-2022,0.6275814299857019,1.2190853261267507,0.824716498901903,0.7333333333333333,0.7973204273432554
BES,2020,primary_2015_2022,2015-2017,2015-2022,0.38643791499657754,0.8155226678318923,0.4492383119054996,0.6,0.9946522278308193
BES,2021,primary_2015_2022,2015-2017,2015-2022,0.6226519029717245,1.1830462567466915,0.9466935678768877,0.5333333333333333,0.8421341125484478
BES,2022,primary_2015_2022,2015-2017,2015-2022,0.7047155156913963,1.3747095379943133,0.815156030801406,0.5333333333333333,0.9837418157317128
BFA,2015,primary_2015_2022,2015-2017,2015-2022,0.6599500822123507,1.950549655358104,0.07053139029714045,0.8807339449541285,1.0
BFA,2016,primary_2015_2022,2015-2017,2015-2022,0.5346380738948446,1.613022204714097,0.11764776399794015,0.8256880733944955,1.0
BFA,2017,primary_2015_2022,2015-2017,2015-2022,0.6719851861840855,1.802216403892497,0.11514364204815684,0.7614678899082569,1.0
BFA,2018,primary_2015_2022,2015-2017,2015-2022,0.6436833652085359,1.7117961822522654,0.1219865450229331,0.7614678899082569,0.9996881670558808
BFA,2019,primary_2015_2022,2015-2017,2015-2022,0.6258128453647536,1.679992018703639,0.1346280675275742,0.8256880733944955,0.999254679482907
BFA,2020,primary_2015_2022,2015-2017,2015-2022,0.3875202832438531,1.1382527303315955,0.24449535340370623,0.7522935779816514,0.9998748712563699
BFA,2021,primary_2015_2022,2015-2017,2015-2022,0.400190123532739,1.1193771559085168,0.20948600565605957,0.8348623853211009,0.9998682849764118
BFA,2022,primary_2015_2022,2015-2017,2015-2022,0.48915162035534376,1.385098915362208,0.2587758799399948,0.7798165137614679,0.9997302482461269
BGD,2015,primary_2015_2022,2015-2017,2015-2022,0.925309151429003,3.1769820143258007,0.047821200132688646,0.9698492462311558,1.0
BGD,2016,primary_2015_2022,2015-2017,2015-2022,0.9290278408985873,3.220889095626695,0.04271963943838722,0.7989949748743719,1.0
BGD,2017,primary_2015_2022,2015-2017,2015-2022,0.9229846680365263,3.1878990788517236,0.04451910626401549,0.9346733668341709,1.0
BGD,2018,primary_2015_2022,2015-2017,2015-2022,0.9313618439438051,3.253967387208034,0.05818646203998702,0.9346733668341709,0.9999996103489049
BGD,2019,primary_2015_2022,2015-2017,2015-2022,0.9330950301867855,3.2562998793190974,0.0909626044543225,0.8140703517587939,0.9999995228399787
BGD,2020,primary_2015_2022,2015-2017,2015-2022,0.9304075181890671,3.253066625077831,0.11655595899703969,0.7939698492462312,1.0
BGD,2021,primary_2015_2022,2015-2017,2015-2022,0.9309411877295393,3.273303737206633,0.1463743620339587,0.8090452261306532,1.0
BGD,2022,primary_2015_2022,2015-2017,2015-2022,0.9268393282705807,3.2103392871814473,0.13774558529163672,0.7989949748743719,1.0
BGR,2015,primary_2015_2022,2015-2017,2015-2022,0.9409375868403148,3.4094925845978192,0.03347225654428762,0.9747474747474747,1.0
BGR,2016,primary_2015_2022,2015-2017,2015-2022,0.9375277612203676,3.364430902768209,0.039268718480545445,0.9494949494949495,1.0
BGR,2017,primary_2015_2022,2015-2017,2015-2022,0.9381445006055306,3.372030161950465,0.03919732739874553,0.9494949494949495,1.0
BGR,2018,primary_2015_2022,2015-2017,2015-2022,0.93304813064055,3.3243315588936317,0.060523314139797224,0.9696969696969697,0.9999996423373867
BGR,2019,primary_2015_2022,2015-2017,2015-2022,0.9427971746559213,3.4391383766765946,0.07874538200472773,0.9494949494949495,1.0
BGR,2020,primary_2015_2022,2015-2017,2015-2022,0.9336080013478661,3.3711259495677828,0.10708496704810053,0.9545454545454546,0.9999902427142007
BGR,2021,primary_2015_2022,2015-2017,2015-2022,0.9347672988295799,3.3646255072763296,0.1169651419832497,0.9545454545454546,0.9999791319615668
BGR,2022,primary_2015_2022,2015-2017,2015-2022,0.9382486445197575,3.404229732982829,0.13791518594927435,0.9545454545454546,0.9999980116571516
