estimate,se,tvalue,p_cluster,ci_low_95,ci_high_95,p_wild_bootstrap,bootstrap_reps_requested,bootstrap_reps_success,test_id,hypothesis,outcome,test_type,expected_direction,alternative,pvalue_for_fdr,n_obs,n_countries,n_years,within_r2,inference,outcome_key,moderator,moderator_label,model,focal_term,focal_label,regime,regime_reference,regime_left,regime_right,wald_chi2,wald_df,available_regimes,placebo_post_start,qvalue_bh_full_structural_family,fdr_significant_0_05
0.00016231949900532343,0.009543261526256465,0.017008807582054863,0.9864445293446791,-0.018642386389742836,0.018967025387753484,,0,0,adjustment_C_region_x_year_diversification_eci_exposure_post_x_moderator,Progressive confounding adjustment,Partner diversification excluding US and China,coefficient,two-sided,two-sided,0.9864445293446791,2507,228,11.0,0.030280547540773473,country_clustered,diversification,,,C_region_x_year,eci_exposure_post_x_moderator,ECI x exposure x post x COI,,,,,,,,,0.9864445293446791,0
0.034404892945177165,0.014849251712718088,2.3169445579341925,0.021397922768947846,0.005144895159578451,0.06366489073077589,,0,0,adjustment_D_country_trends_diversification_eci_exposure_post,Progressive confounding adjustment,Partner diversification excluding US and China,coefficient,two-sided,two-sided,0.021397922768947846,2507,228,11.0,0.32444942498819884,country_clustered,diversification,,,D_country_trends,eci_exposure_post,ECI x exposure x post,,,,,,,,,0.504,0
0.005731924114126459,0.008676909348758328,0.6605951363254362,0.5095417994937602,-0.011365661221642403,0.02282950944989532,,0,0,adjustment_D_country_trends_diversification_eci_exposure_post_x_moderator,Progressive confounding adjustment,Partner diversification excluding US and China,coefficient,two-sided,two-sided,0.5095417994937602,2507,228,11.0,0.32444942498819884,country_clustered,diversification,,,D_country_trends,eci_exposure_post_x_moderator,ECI x exposure x post x COI,,,,,,,,,0.789415883135952,0
-0.029755399626138393,0.010728079955882734,-2.7735997259996226,0.006182778049740054,-0.05093741021431274,-0.00857338903796405,,0,0,adjustment_E_gps_overlap_diversification_eci_exposure_post,Progressive confounding adjustment,Partner diversification excluding US and China,coefficient,two-sided,two-sided,0.006182778049740054,1826,166,11.0,0.047232220002068614,country_clustered,diversification,,,E_gps_overlap,eci_exposure_post,ECI x exposure x post,,,,,,,,,0.37799999999999995,0
0.006427363947570056,0.0077191211397918584,0.832654887929815,0.4062429707647858,-0.00881362105504571,0.021668348950185823,,0,0,adjustment_E_gps_overlap_diversification_eci_exposure_post_x_moderator,Progressive confounding adjustment,Partner diversification excluding US and China,coefficient,two-sided,two-sided,0.4062429707647858,1826,166,11.0,0.047232220002068614,country_clustered,diversification,,,E_gps_overlap,eci_exposure_post_x_moderator,ECI x exposure x post x COI,,,,,,,,,0.789415883135952,0
0.38774197344412326,0.2675215331383827,1.4493860322023246,0.1512905216270863,-0.14496145527872067,0.9204454021669672,0.228,999,999,regime_slope_gvc_R1,Structural-regime-specific ECI effect,Adverse forward-GVC deviation stability,regime_specific_coefficient,,,0.228,858,78,11.0,,,gvc,,,,,,R1,R1,,,,,,,0.789415883135952,0
-0.13599125688629649,0.3033864988476103,-0.44824426071314494,0.6552356879389306,-0.7401109562180936,0.4681284424455006,0.646,999,999,regime_slope_gvc_R2,Structural-regime-specific ECI effect,Adverse forward-GVC deviation stability,regime_specific_coefficient,,,0.646,858,78,11.0,,,gvc,,,,,,R2,R1,,,,,,,0.789415883135952,0
-0.030262712355280226,0.0639019282839016,-0.4735805814940348,0.6362541567587459,-0.15617951383834938,0.09565408912778894,0.602,999,999,regime_slope_recovery_R1,Structural-regime-specific ECI effect,Log export recovery,regime_specific_coefficient,,,0.602,2507,228,11.0,,,recovery,,,,,,R1,R1,,,,,,,0.789415883135952,0
-0.13872849932877332,0.11217750753064562,-1.2366873037437944,0.21748114130180612,-0.3597708579231419,0.08231385926559528,0.302,999,999,regime_slope_recovery_R2,Structural-regime-specific ECI effect,Log export recovery,regime_specific_coefficient,,,0.302,2507,228,11.0,,,recovery,,,,,,R2,R1,,,,,,,0.789415883135952,0
-0.010112026794302625,0.01574463216018817,-0.642252336632663,0.521357441212051,-0.04113634445386537,0.02091229086526012,0.662,999,999,regime_slope_diversification_R1,Structural-regime-specific ECI effect,Partner diversification excluding US and China,regime_specific_coefficient,,,0.662,2507,228,11.0,,,diversification,,,,,,R1,R1,,,,,,,0.789415883135952,0
0.023995645265110138,0.018385869611868794,1.3051134252371732,0.19317560467626296,-0.012233150268662556,0.06022444079888283,0.259,999,999,regime_slope_diversification_R2,Structural-regime-specific ECI effect,Partner diversification excluding US and China,regime_specific_coefficient,,,0.259,2507,228,11.0,,,diversification,,,,,,R2,R1,,,,,,,0.789415883135952,0
-0.5237332303304197,0.40448873701960886,-1.2948030004232975,0.19925739323536018,-1.3291732058058123,0.28170674514497274,0.238,999,999,regime_difference_gvc_R2_minus_R1,Formal structural-regime coefficient difference,Adverse forward-GVC deviation stability,pairwise_regime_difference,,,0.238,858,78,11.0,,,gvc,,,,,,,,R1,R2,,,,,0.789415883135952,0
,,,0.6539769228761997,,,0.661,999,999,regime_omnibus_gvc,Joint equality of structural-regime coefficients,Adverse forward-GVC deviation stability,joint_regime_equality,,,0.661,858,78,11.0,,,gvc,,,,,,,,,,0.20092291726227388,1.0,"R1,R2",,0.789415883135952,0
-0.10846578697349309,0.12910170267734264,-0.8401576797524983,0.401704006011593,-0.3628567561305922,0.14592518218360606,0.455,999,999,regime_difference_recovery_R2_minus_R1,Formal structural-regime coefficient difference,Log export recovery,pairwise_regime_difference,,,0.455,2507,228,11.0,,,recovery,,,,,,,,R1,R2,,,,,0.789415883135952,0
,,,0.21620319399929436,,,0.301,999,999,regime_omnibus_recovery,Joint equality of structural-regime coefficients,Log export recovery,joint_regime_equality,,,0.301,2507,228,11.0,,,recovery,,,,,,,,,,1.529395487241096,1.0,"R1,R2",,0.789415883135952,0
0.034107672059412765,0.02420606624886151,1.4090547265612379,0.1601873511600144,-0.013589643505190728,0.08180498762401625,0.236,999,999,regime_difference_diversification_R2_minus_R1,Formal structural-regime coefficient difference,Partner diversification excluding US and China,pairwise_regime_difference,,,0.236,2507,228,11.0,,,diversification,,,,,,,,R1,R2,,,,,0.789415883135952,0
,,,0.19185422795111307,,,0.257,999,999,regime_omnibus_diversification,Joint equality of structural-regime coefficients,Partner diversification excluding US and China,joint_regime_equality,,,0.257,2507,228,11.0,,,diversification,,,,,,,,,,1.7033210527343061,1.0,"R1,R2",,0.789415883135952,0
,,,0.48638339541675535,,,0.324,999,999,event_pretrend_gvc_R1,No differential pre-shock exposure trend within regime,Adverse forward-GVC deviation stability,event_study_pretrend_joint,,,0.324,396,36,,,,gvc,,,,,,R1,,,,4.451613322321256,5.0,,,0.789415883135952,0
,,,0.23870723631837845,,,0.238,999,999,event_pretrend_gvc_R2,No differential pre-shock exposure trend within regime,Adverse forward-GVC deviation stability,event_study_pretrend_joint,,,0.238,462,42,,,,gvc,,,,,,R2,,,,6.765064731872365,5.0,,,0.789415883135952,0
,,,0.3542556918276771,,,0.35,999,999,event_pretrend_recovery_R1,No differential pre-shock exposure trend within regime,Log export recovery,event_study_pretrend_joint,,,0.35,1473,134,,,,recovery,,,,,,R1,,,,5.533782815337361,5.0,,,0.789415883135952,0
,,,0.6103955826019095,,,0.721,999,999,event_pretrend_recovery_R2,No differential pre-shock exposure trend within regime,Log export recovery,event_study_pretrend_joint,,,0.721,1034,94,,,,recovery,,,,,,R2,,,,3.5861394775200406,5.0,,,0.8296438356164384,0
,,,0.4221688922495498,,,0.544,999,999,event_pretrend_diversification_R1,No differential pre-shock exposure trend within regime,Partner diversification excluding US and China,event_study_pretrend_joint,,,0.544,1473,134,,,,diversification,,,,,,R1,,,,4.948733137919262,5.0,,,0.789415883135952,0
,,,0.23103035459388369,,,0.375,999,999,event_pretrend_diversification_R2,No differential pre-shock exposure trend within regime,Partner diversification excluding US and China,event_study_pretrend_joint,,,0.375,1034,94,,,,diversification,,,,,,R2,,,,6.86299793667488,5.0,,,0.789415883135952,0
0.21029801549906268,0.43287834036844164,0.4858132086721384,0.630127292251926,-0.6684917352507611,1.0890877662488865,0.676,999,999,placebo_gvc_R1,Pre-period pseudo-shock test,Adverse forward-GVC deviation stability,coefficient,two-sided,two-sided,0.676,216,36,6.0,0.05827356656751881,wild_cluster_bootstrap,gvc,,,,,,R1,,,,,,,2015.0,0.789415883135952,0
0.5729148951243687,0.8453521384260826,0.6777233641249779,0.5017539712192433,-1.1343083828773346,2.2801381731260717,0.576,999,999,placebo_gvc_R2,Pre-period pseudo-shock test,Adverse forward-GVC deviation stability,coefficient,two-sided,two-sided,0.576,252,42,6.0,0.014308235868062735,wild_cluster_bootstrap,gvc,,,,,,R2,,,,,,,2015.0,0.789415883135952,0
-0.066080787423298,0.08609040059797891,-0.7675743981245841,0.44410063042939546,-0.23636426502278235,0.10420269017618634,0.545,999,999,placebo_recovery_R1,Pre-period pseudo-shock test,Log export recovery,coefficient,two-sided,two-sided,0.545,803,134,6.0,0.01586695438847119,wild_cluster_bootstrap,recovery,,,,,,R1,,,,,,,2015.0,0.789415883135952,0
0.09295702990658376,0.04786868508305473,1.9419173462838668,0.05517337222612978,-0.002100691781695155,0.1880147515948627,0.041,999,999,placebo_recovery_R2,Pre-period pseudo-shock test,Log export recovery,coefficient,two-sided,two-sided,0.041,564,94,6.0,0.018636201492569282,wild_cluster_bootstrap,recovery,,,,,,R2,,,,,,,2015.0,0.504,0
-0.01221265054543476,0.011525502496617095,-1.059619790895829,0.2912381648032612,-0.03500964803381179,0.010584346942942269,0.572,999,999,placebo_diversification_R1,Pre-period pseudo-shock test,Partner diversification excluding US and China,coefficient,two-sided,two-sided,0.572,803,134,6.0,0.009008074162864754,wild_cluster_bootstrap,diversification,,,,,,R1,,,,,,,2015.0,0.789415883135952,0
-0.018276370586750128,0.01539926066516554,-1.1868342892651242,0.23831586497914095,-0.04885625035522012,0.012303509181719866,0.208,999,999,placebo_diversification_R2,Pre-period pseudo-shock test,Partner diversification excluding US and China,coefficient,two-sided,two-sided,0.208,564,94,6.0,0.014356038001076654,wild_cluster_bootstrap,diversification,,,,,,R2,,,,,,,2015.0,0.789415883135952,0
