country_iso3_code,country_name,wb_region,pre_log_real_gdp_pc,pre_real_gdp_pc_growth_mean,pre_real_gdp_pc_growth_slope,pre_real_gdp_pc_growth_volatility,pre_manufacturing_value_added_share,pre_trade_openness,pre_resource_rents,pre_institutional_quality,pre_export_concentration,pre_log_population,eci_pre,coi_pre,exposure_pre,gvc_pre_mean,gvc_pre_slope,gvc_pre_n,recovery_pre_mean,recovery_pre_slope,recovery_pre_n,diversification_pre_mean,diversification_pre_slope,diversification_pre_n,exposure_tercile,eci_tercile_legacy_reference,coi_tercile_legacy_reference,z_pre_log_real_gdp_pc,z_pre_real_gdp_pc_growth_mean,z_pre_real_gdp_pc_growth_slope,z_pre_real_gdp_pc_growth_volatility,z_pre_manufacturing_value_added_share,z_pre_trade_openness,z_pre_resource_rents,z_pre_institutional_quality,z_pre_export_concentration,z_pre_log_population,z_eci_pre,z_coi_pre,z_exposure_pre,structural_complete_case
LSO,Lesotho,Sub-Saharan Africa,7.009988971832535,0.002093464233650799,-0.008483663233421567,0.02704822031708657,13.612405569634701,137.04522210471782,5.8628669152949415,-0.19846776944444422,0.2860130070690735,14.55431331725781,-0.734,-0.9653333333333333,0.1506637742236032,,,0,-0.02010578282465578,0.02623431013799043,6,0.5885938276145146,0.011682117884832458,6,middle,low,low,-1.200891082925603,-0.46706311098459635,-0.5238423869734875,0.05436648638593032,0.42943835443851663,0.7842391632501445,-0.029963409751699574,-0.18205480753668443,0.5713282802549885,-0.29533624584131085,-0.721920587596766,-0.8690888225032662,-0.43975507579461004,1
LTU,Lithuania,Europe & Central Asia,9.546450221972597,0.045269725239186084,0.0009219623849991642,0.008363048355093657,17.41578088403413,145.72668285340467,0.41534694028958036,0.8365310833333334,0.05557783804792013,14.886877166426451,0.848,1.1663333333333332,0.0678642671524306,-0.23550000000000124,0.08014285714289392,6,0.09543809214200276,-0.03974938336261137,6,0.9408195912643196,0.0037352520873539046,6,low,high,high,0.5822213900745559,0.9812073612635935,-0.013770103724626212,-0.5251200898422836,1.0469558897309486,0.937189619961689,-0.6316499066720833,0.9569462035637929,-0.8712990973726555,-0.15300672873145302,0.8774684788748712,1.5593034363965694,-0.9293491759290204,1
LUX,Luxembourg,Europe & Central Asia,11.5716963655316,0.005017290901574256,-0.0013968444444103654,0.01417086286233586,4.981591980414796,336.5187617394693,0.045460278756494436,1.7513236194444444,0.1105710416076192,13.240424350172498,1.2423333333333335,1.4593333333333334,0.0910666754061548,-0.20833333333333423,-0.008914285714283675,6,0.057563692917304,-0.028493984641834363,6,0.8796701005770281,-0.001373566021021664,6,low,high,high,2.0059536309184165,-0.36898857348394326,-0.1395202815302962,-0.34500130094292936,-0.9718639874590996,4.298575041992494,-0.6725044259132356,1.9636619315873487,-0.5270170098090634,-0.8576498667856993,1.2761362550307809,1.893088705446289,-0.7921531636367162,1
LVA,Latvia,Europe & Central Asia,9.477709689604326,0.036709870471296924,0.002584932929239456,0.006736951975854337,11.079995345565417,128.55924616492752,1.1501183643519193,0.7032292694444444,0.07456648112254648,14.501851655961858,0.79,0.9886666666666669,0.0584914582956249,-0.12566666666666568,-0.015371428571430115,6,0.05442628413725417,-0.017483638061878075,6,0.9209392276445042,-0.0018571440849595284,6,low,high,high,0.5338973320351257,0.6940823388936056,0.07641370933454929,-0.5755505073594038,0.01827521889517303,0.6347327687380885,-0.5504933352029102,0.8102495184481704,-0.7524216860824506,-0.31778860480245397,0.8188309530497417,1.3569057704085146,-0.984770664296519,1
MAC,Macao,East Asia & Pacific,11.316883115981836,-0.04171045570158398,0.01276044629111582,0.14856813484886194,0.5026330800670195,118.5437654820575,0.0006877861849738501,0.8773725805555556,0.3455796026320899,13.337596750659031,0.6676666666666667,0.3086666666666666,0.349405702242038,,,0,0.04355965598610644,-0.019681408634300693,6,0.4863081984039123,-0.018188956703081568,6,high,high,high,1.8268219041740015,-1.9363872797168367,0.6282374310396295,3.8230853057150607,-1.6990695436258851,0.45827947487710646,-0.677449612775763,1.001891670417326,0.9442418503333146,-0.8160623614924207,0.6951529531771984,0.5822505384842508,0.735407420324165,1
MAR,Morocco,"Middle East, North Africa, Afghanistan & Pakistan",8.03324507787982,0.020451449580444248,-0.0001375727444138276,0.017438061890017544,14.767141492149435,72.75968656113457,3.8960234543456345,-0.35199684166666656,0.09921487207208267,17.35347485743484,-0.3933333333333333,-0.2116666666666666,0.10504018052603929,-0.22411111111111173,-0.0012761904761908471,6,-0.033825108205180726,0.03259782739954274,6,0.890526395135019,-0.005604121269019135,6,low,middle,middle,-0.4815500223571689,0.14872268168321587,-0.07122928023954324,-0.24367507380097297,0.616921740073712,-0.34834696550987354,-0.24720412799398328,-0.35101129287491056,-0.5981117179065157,0.9026391544369501,-0.3775093726928441,-0.010512607120540786,-0.70952772410345,1
MDA,Moldova,Europe & Central Asia,7.9148226228322995,0.051149693846431,-0.004969179803356587,0.02982497844904041,10.322824857989138,92.13608134779963,0.2692080929696061,-0.36268674722222155,0.09038840019518031,14.855225364777118,-0.0356666666666666,-0.2846666666666667,0.0268622251577255,,,0,0.02393003940684993,0.003607924494282034,6,0.9057325064818462,0.002411670735044742,6,low,middle,middle,-0.5648000844927035,1.1784403942612258,-0.3332500053138685,0.14048258240970812,-0.10465928391712782,-0.0069725680627748645,-0.6477911547099763,-0.36277537667429616,-0.6533693855254326,-0.16655295648792273,-0.015911296771211825,-0.09367412466535152,-1.171794554701813,1
MDG,Madagascar,Sub-Saharan Africa,6.101729951777922,0.006319798448115854,0.004097839178366227,0.007129207311212946,9.037531164817889,59.73120115154728,7.611167848893326,-0.7782246499999997,0.09214671633903099,17.037694628412556,-1.3626666666666667,-0.632,0.2819835134032584,,,0,-0.1777954310459613,0.1294374472886779,6,0.8939828004680294,0.001917596884224506,6,high,low,middle,-1.8393900890842239,-0.3252982868402065,0.15845945260995883,-0.563385422566148,-0.313340081347014,-0.5778835436666643,0.16313896878495063,-0.8200687254970529,-0.642361538856807,0.7674926325827642,-1.3574974479771933,-0.4893558656776469,0.3367395170812102,1
MDV,Maldives,South Asia,9.167595082814804,0.028332521413659606,-0.001258060898269134,0.014960437817159626,2.1530623380194935,148.99802016890652,0.005962218855109766,-0.38025288611111097,0.12755387347440705,12.950384881024641,-0.8323333333333333,-1.0196666666666667,0.1713080846697315,,,0,-0.16918838816648987,0.09949233070493578,6,0.8564338368836872,-0.01679138371038415,6,middle,low,low,0.31588918253337306,0.4130791442367803,-0.13199397300712984,-0.3205140718086693,-1.431105190045844,0.9948242221269075,-0.6768670440231751,-0.38210665409733724,-0.4206968751492957,-0.9817799479409738,-0.8213347836796006,-0.9309852944658422,-0.31768511483361594,1
MEX,Mexico,Latin America & Caribbean,9.205173988791378,0.008236025047485995,0.002260946225543035,0.007778863535346473,19.164297734987333,69.01723663742634,3.9252415082077654,-0.3183804999999998,0.5840134847555788,18.605144219304524,0.9503333333333334,0.6976666666666667,0.7597563775677746,-0.025166666666666632,-0.012942857142860533,6,-0.015443955847167914,0.013919528005390524,6,0.9195112947128449,-0.0012989042876359956,6,high,high,high,0.34230686029794705,-0.26102189195625514,0.05884373106823876,-0.543237518023752,1.3308457840913743,-0.41428165572175313,-0.2439769514887481,-0.3140170034174192,2.436944754870477,1.4383242455900094,0.9809266422559906,1.0253988990997487,3.161814010558548,1
MHL,Marshall Islands,East Asia & Pacific,8.229381293958062,0.04060317733367711,0.005873895683322922,0.02134804905591589,4.495276950248104,141.54196178742816,0.0,0.2539603194444448,0.185861717060403,10.802158553433145,-0.213,-0.8710000000000001,0.2222464142795708,,,0,0.16338149638459795,-0.0904649827846151,6,0.785220312001221,0.04019493613498176,6,middle,middle,low,-0.3436677924288177,0.8246763559962815,0.25477597991124046,-0.12241394329216773,-1.050822290014003,0.8634629722488208,-0.6775255797593016,0.3158356483915249,-0.05566365628387814,-1.9011703645876534,-0.1951938469951712,-0.7616243957216161,-0.01648639361125208,1
MKD,North Macedonia,Europe & Central Asia,8.542836019630618,0.03148780322741409,-0.004252239026118115,0.01010488875433012,11.29266169783199,113.938521636863,1.0156853756158204,-0.11297995555555536,0.17287368253461044,14.464995639831512,0.0663333333333333,-0.2669999999999999,0.03498809936972191,,,0,-0.07901875151910075,0.06092865962122084,6,0.8105572859430147,-0.01952258282876213,6,low,middle,middle,-0.12331156540712916,0.5189174307409425,-0.29436991014146013,-0.4711000823549206,0.05280381279809253,0.377144033529051,-0.565341654150668,-0.08797672600559302,-0.13697457018678771,-0.33356211413468784,0.08720986933505039,-0.07354827795359357,-1.1237462001481069,1
MLI,Mali,Sub-Saharan Africa,6.717848453139968,0.022183497875495915,0.0029871242755101827,0.011389118628823932,8.628146262382616,51.964492610183235,8.684541942253505,-0.8203063305555546,0.37147337323317536,16.72311921013699,-0.8569999999999999,-0.8413333333333334,0.0823186861318861,,,0,0.014294487744166964,-0.058606331989708146,6,0.594569097664244,0.04005540554455247,6,low,low,low,-1.4062635887033623,0.20682114467679372,0.09822476865350276,-0.4312720318251125,-0.3798079776339417,-0.7147178452819505,0.281694697094757,-0.8663789958639665,1.1063484529748002,0.632861741432931,-0.8462725820190233,-0.727828162564136,-0.8438800891731151,1
MLT,Malta,"Middle East, North Africa, Afghanistan & Pakistan",10.109305884184616,0.05642411444433755,0.005357424586190825,0.028201754850090154,8.231444320999096,200.25838820492,0.0,1.0531379194444446,0.0572424408531907,12.995404681371156,1.0236666666666665,0.0863333333333333,0.1504701022369768,-0.06633333333333356,-0.01822857142857326,6,0.11027094448384796,-0.074631403768316,6,0.9424646067556797,-0.002536526214942016,6,middle,high,middle,0.9779045300135539,1.3553614020619336,0.22676746644986304,0.0901412589409249,-0.44421666329833726,1.8979322277118016,-0.6775255797593016,1.1953188400934711,-0.8608779381808542,-0.9625125306924673,1.055066042724545,0.3289686562815628,-0.4409002596896312,1
MMR,Myanmar,East Asia & Pacific,7.0216785004315225,0.0606181267320741,-0.006233481721256097,0.010530745065448979,21.27275900023368,,6.82260949594479,-1.2021696027777757,0.2605492770500386,17.744824296361305,-1.2893333333333332,-0.6946666666666667,0.40322217434528634,-0.4741666666666659,-0.36837142857150096,6,0.02453699389181274,0.04448696638203455,6,0.7620601397473541,0.03706405903800506,6,high,low,middle,-1.192673435505523,1.4960420449688359,-0.40181379810569756,-0.45789292449748104,1.6731763973351217,,0.07604155286359912,-1.2866139091645248,0.41191392428657947,1.0701275233707965,-1.2833580475086386,-0.5607456615608633,1.053624619481524,0
MNE,Montenegro,Europe & Central Asia,8.75917691964665,0.02796044507658877,0.0009589425519064291,0.005066409237683982,3.5719781188153603,104.662802596024,0.8829271043182713,0.10489609722222226,0.08575724672748375,13.343831673905825,0.19399999999999998,-0.24699999999999997,0.0659006087854503,,,0,0.1489305523629986,-0.07269471235330384,6,0.9083616598010676,0.006801951337513197,6,low,middle,middle,0.02877439972140011,0.40059850881694,-0.011764648804926807,-0.6273593477465487,-1.200729457094294,0.213723901284729,-0.5800049981238399,0.15179266479367565,-0.6823624806804562,-0.8133939607713213,0.21627982560530684,-0.05076430054405649,-0.9409603024339975,1
MNG,Mongolia,East Asia & Pacific,8.223002652998591,0.03517466183639506,-0.016739286238072786,0.03888243723037982,7.5937398069159725,104.3107780748865,15.674520837006073,-0.09773557222222205,0.751939842473687,14.911626675105476,-1.252,-1.1816666666666666,0.6306271081644558,,,0,-0.03251474710324171,0.04316724494970471,6,0.6737346982873599,-0.06315814380823666,6,high,low,low,-0.34815192726627786,0.6425865103320779,-0.9715493919575241,0.4213831697418856,-0.5477546229339747,0.20752191375748175,1.0537480230170633,-0.07120050641494392,3.4882389739711974,-0.1424145202644243,-1.2456143527246473,-1.1155355114830932,2.3982716817354017,1
MNP,Northern Mariana Islands,East Asia & Pacific,9.860757087392644,0.12576777900215141,0.05970429751133251,0.11262891892649138,,126.965307526274,0.0,,0.1836253255903558,10.853671055874083,0.86,-0.6033333333333334,0.0,,,0,0.018480916103191792,-0.020114526856616324,6,0.8163746744096442,-0.01902936046054168,6,low,high,middle,0.8031766646915526,3.6813706367126606,3.1740284658747218,2.7084959816487193,,0.6066506694451661,-0.6775255797593016,,-0.06966446864028915,-1.8791242233252545,0.8896003807697256,-0.45669883139064366,-1.3306310915232185,0
MOZ,Mozambique,Sub-Saharan Africa,6.377254474563757,0.02700347493881807,-0.010578835823917119,0.02052967684479735,8.236525769871667,107.7630037427527,13.672702990759868,-0.678675805555555,0.09897095444318808,17.08021241977175,-1.4283333333333337,-1.050333333333333,0.1748502217035759,,,0,0.042618972394307654,0.00679799502115464,6,0.892051900252382,0.009283030028352448,6,middle,low,low,-1.6456984988146268,0.36849865669730175,-0.6374647562225346,-0.14779426688062752,-0.44339163722961744,0.2683434169418762,0.8326443330981657,-0.7105166866983668,-0.599638751522192,0.7856892487449233,-1.4238859111240356,-0.9659207264937986,-0.2967404322505768,1
MRT,Mauritania,Sub-Saharan Africa,7.331920004883778,0.011369541275302274,0.0014069553108754412,0.01828619342328432,6.717561161977005,89.01872444029169,12.489164069196107,-0.8720575083333331,0.17633999151955979,15.177933819292486,-1.8356666666666663,-1.3666666666666665,0.3258011523220124,,,0,0.15912691018311875,-0.07772333349078227,6,0.9047846568674404,0.0014399464749176357,6,high,low,low,-0.9745760779367433,-0.15591369311349185,0.012531331086553885,-0.21737181903812358,-0.6900113377131232,-0.06189433486432932,0.7019207394349911,-0.9233304056711676,-0.11527392326624074,-0.028441316833579304,-1.8356965809993702,-1.3262873025213116,0.5958335413729429,1
MSR,Montserrat,,,,,,,,,,0.22413104376203385,,1.0359999999999998,-0.2789999999999999,0.3056017553812447,,,0,-0.34797939221164736,0.1478334806587581,6,0.7919416851770875,-0.027985849967780627,6,high,high,middle,,,,,,,,,0.18391947096906866,,1.0675349418942566,-0.08721866439931589,0.47639435727282337,0
