outcome_key,outcome,excluded_country,regime,estimate,se,p_cluster,n_obs,n_countries
recovery,Log export recovery,ARM,R1,-0.030373457584412802,0.06399221183516896,0.6354997426501074,2496,227
recovery,Log export recovery,ARM,R2,-0.1387284993287746,0.11218147111767754,0.21750298673245294,2496,227
recovery,Log export recovery,ASM,R1,-0.030262712355280233,0.06390418614164674,0.6362680852376128,2496,227
recovery,Log export recovery,ASM,R2,-0.13726705111538579,0.1128391498948578,0.2250694400745439,2496,227
recovery,Log export recovery,ATA,R1,-0.03736726448195229,0.06636868795203718,0.5739756387671993,2496,227
recovery,Log export recovery,ATA,R2,-0.13872849932877412,0.11218147111767746,0.21750298673245408,2496,227
recovery,Log export recovery,ATF,R1,-0.029842244025498225,0.06398542875304217,0.6413847103633017,2496,227
recovery,Log export recovery,ATF,R2,-0.13872849932877435,0.11218147111767744,0.2175029867324533,2496,227
recovery,Log export recovery,ATG,R1,-0.030262712355280563,0.06390418614164707,0.6362680852376107,2496,227
recovery,Log export recovery,ATG,R2,-0.14569762712260018,0.11084795243111623,0.19004681417937658,2496,227
recovery,Log export recovery,AUS,R1,-0.030262712355280174,0.06390418614164678,0.6362680852376137,2496,227
recovery,Log export recovery,AUS,R2,-0.13549547434433554,0.1137019675053141,0.23463969734235723,2496,227
recovery,Log export recovery,AUT,R1,-0.030262712355280153,0.06390418614164696,0.6362680852376149,2496,227
recovery,Log export recovery,AUT,R2,-0.138325167912586,0.11279666049098058,0.22135322848276776,2496,227
recovery,Log export recovery,AZE,R1,-0.028128671820383214,0.06371007738244028,0.6592655465816725,2496,227
recovery,Log export recovery,AZE,R2,-0.1387284993287741,0.1121814711176774,0.21750298673245388,2496,227
recovery,Log export recovery,BDI,R1,-0.027270417664473037,0.0637701999294034,0.6693235150745482,2496,227
recovery,Log export recovery,BDI,R2,-0.13872849932877396,0.11218147111767725,0.2175029867324538,2496,227
recovery,Log export recovery,BEL,R1,-0.030262712355280205,0.06390418614164674,0.6362680852376131,2496,227
recovery,Log export recovery,BEL,R2,-0.13808467921056206,0.11239715683715629,0.22052118296247453,2496,227
recovery,Log export recovery,BEN,R1,-0.029492288960227056,0.0636117053445947,0.6433591319182216,2496,227
recovery,Log export recovery,BEN,R2,-0.13872849932877396,0.11218147111767758,0.21750298673245513,2496,227
recovery,Log export recovery,BES,R1,-0.019059894739373563,0.06322113260602513,0.7633258613821307,2496,227
recovery,Log export recovery,BES,R2,-0.13872849932877399,0.11218147111767764,0.2175029867324553,2496,227
recovery,Log export recovery,BFA,R1,-0.03338110076960121,0.06471395811892691,0.6064806473121815,2496,227
recovery,Log export recovery,BFA,R2,-0.138728499328774,0.1121814711176773,0.2175029867324538,2496,227
recovery,Log export recovery,BGD,R1,-0.030413389944400456,0.06383100213203113,0.6342017740035087,2496,227
recovery,Log export recovery,BGD,R2,-0.13872849932877465,0.11218147111767753,0.2175029867324526,2496,227
recovery,Log export recovery,BGR,R1,-0.03026271235528035,0.06390418614164675,0.6362680852376114,2496,227
recovery,Log export recovery,BGR,R2,-0.13880606998529185,0.11208684418142718,0.21686009945757648,2496,227
recovery,Log export recovery,BHR,R1,-0.030262712355280427,0.06390418614164678,0.6362680852376107,2496,227
recovery,Log export recovery,BHR,R2,-0.13900415358747226,0.11221656101159211,0.21673668992709483,2496,227
recovery,Log export recovery,BHS,R1,-0.03026271235528016,0.06390418614164674,0.6362680852376136,2496,227
recovery,Log export recovery,BHS,R2,-0.1379115214623851,0.11139372191827135,0.21698033623636215,2496,227
recovery,Log export recovery,BIH,R1,-0.03042929028523242,0.06439405901817262,0.6369916230465107,2496,227
recovery,Log export recovery,BIH,R2,-0.13872849932877512,0.11218147111767739,0.2175029867324505,2496,227
recovery,Log export recovery,BLM,R1,-0.02322042904188169,0.06418164066459316,0.717845215823025,2497,227
recovery,Log export recovery,BLM,R2,-0.13872849932877526,0.11217893530749473,0.2174926239667424,2497,227
recovery,Log export recovery,BLR,R1,-0.03409798700681614,0.06500641704317348,0.6004222326503945,2496,227
recovery,Log export recovery,BLR,R2,-0.13872849932877407,0.11218147111767728,0.21750298673245355,2496,227
recovery,Log export recovery,BLZ,R1,-0.030262712355280212,0.06390418614164682,0.6362680852376134,2496,227
recovery,Log export recovery,BLZ,R2,-0.15131802297485886,0.11374250664540624,0.18474186778685167,2496,227
recovery,Log export recovery,BMU,R1,-0.030262712355280164,0.0639041861416469,0.6362680852376144,2496,227
recovery,Log export recovery,BMU,R2,-0.13844890809731758,0.11203019605886588,0.2178092853637442,2496,227
recovery,Log export recovery,BOL,R1,-0.029113587935139164,0.0639686175941864,0.6494576743976729,2496,227
recovery,Log export recovery,BOL,R2,-0.1387284993287741,0.11218147111767716,0.21750298673245297,2496,227
recovery,Log export recovery,BRA,R1,-0.030954055061636062,0.06430934688680127,0.6307472731119225,2496,227
recovery,Log export recovery,BRA,R2,-0.13872849932877437,0.11218147111767719,0.21750298673245214,2496,227
recovery,Log export recovery,BRB,R1,-0.030262712355280226,0.06390418614164685,0.6362680852376134,2496,227
recovery,Log export recovery,BRB,R2,-0.14002705266313334,0.11180259596492115,0.2117007699128947,2496,227
recovery,Log export recovery,BRN,R1,-0.03026271235528027,0.06390418614164681,0.6362680852376127,2496,227
recovery,Log export recovery,BRN,R2,-0.138835375305807,0.11221669888877096,0.21729390839125526,2496,227
recovery,Log export recovery,BTN,R1,-0.0307236356190556,0.06394775781663947,0.6313728957382244,2496,227
recovery,Log export recovery,BTN,R2,-0.13872849932877357,0.11218147111767728,0.21750298673245524,2496,227
recovery,Log export recovery,BVT,R1,-0.05114848409753104,0.06323140615100974,0.4194179580531418,2496,227
recovery,Log export recovery,BVT,R2,-0.13872849932877443,0.11218147111767739,0.21750298673245275,2496,227
recovery,Log export recovery,BWA,R1,-0.03026271235527993,0.0639041861416468,0.6362680852376164,2496,227
recovery,Log export recovery,BWA,R2,-0.13641868963753095,0.11358617989019582,0.23100263868633522,2496,227
recovery,Log export recovery,CAF,R1,-0.02980072427614926,0.0638545971632775,0.6411665239786094,2496,227
recovery,Log export recovery,CAF,R2,-0.13872849932877354,0.11218147111767739,0.21750298673245577,2496,227
recovery,Log export recovery,CAN,R1,-0.030262712355280236,0.06390418614164695,0.6362680852376138,2496,227
recovery,Log export recovery,CAN,R2,-0.15970972297141245,0.11656845605174361,0.172017134177544,2496,227
recovery,Log export recovery,CCK,R1,-0.03203323508694552,0.06398175853128032,0.6170962434925672,2496,227
recovery,Log export recovery,CCK,R2,-0.13872849932877454,0.11218147111767744,0.2175029867324526,2496,227
recovery,Log export recovery,CHE,R1,-0.03026271235528044,0.06390418614164702,0.636268085237612,2496,227
recovery,Log export recovery,CHE,R2,-0.138644565273936,0.11218413838593796,0.21779138219032193,2496,227
recovery,Log export recovery,CHL,R1,-0.030262712355280514,0.06390418614164703,0.6362680852376111,2496,227
recovery,Log export recovery,CHL,R2,-0.13678641728900587,0.11790685927015625,0.24722296036786098,2496,227
recovery,Log export recovery,CIV,R1,-0.02975575592116789,0.06394055068438244,0.642117515779794,2496,227
recovery,Log export recovery,CIV,R2,-0.13872849932877448,0.11218147111767716,0.21750298673245166,2496,227
recovery,Log export recovery,CMR,R1,-0.0302049612782506,0.06392917209554957,0.6370434212347513,2496,227
recovery,Log export recovery,CMR,R2,-0.1387284993287743,0.11218147111767711,0.21750298673245205,2496,227
recovery,Log export recovery,COD,R1,-0.028703460511172684,0.0631593426424218,0.6499332147642672,2496,227
recovery,Log export recovery,COD,R2,-0.13872849932877407,0.11218147111767723,0.21750298673245338,2496,227
recovery,Log export recovery,COG,R1,-0.030254805721114567,0.06393153896840903,0.6365004669965401,2496,227
recovery,Log export recovery,COG,R2,-0.1387284993287735,0.11218147111767737,0.21750298673245574,2496,227
recovery,Log export recovery,COK,R1,-0.030854741103629478,0.06393406585923272,0.6298451050292944,2496,227
recovery,Log export recovery,COK,R2,-0.1387284993287738,0.11218147111767736,0.21750298673245483,2496,227
recovery,Log export recovery,COL,R1,-0.030168461838376865,0.06434328195904077,0.639616436290494,2496,227
recovery,Log export recovery,COL,R2,-0.13872849932877468,0.11218147111767725,0.2175029867324514,2496,227
recovery,Log export recovery,COM,R1,-0.02978533523188053,0.063856829702762,0.641350372085196,2496,227
recovery,Log export recovery,COM,R2,-0.1387284993287741,0.1121814711176775,0.21750298673245438,2496,227
recovery,Log export recovery,CPV,R1,-0.030262712355280188,0.06390418614164674,0.6362680852376132,2496,227
recovery,Log export recovery,CPV,R2,-0.14146805491866615,0.1127764949631021,0.21098852339643562,2496,227
recovery,Log export recovery,CRI,R1,-0.030262712355280042,0.06390418614164697,0.6362680852376161,2496,227
recovery,Log export recovery,CRI,R2,-0.14385870222836597,0.11324905707000946,0.2052889418487658,2496,227
recovery,Log export recovery,CUB,R1,-0.029800683332732333,0.06393125330331281,0.641566836723111,2496,227
recovery,Log export recovery,CUB,R2,-0.138728499328774,0.11218147111767725,0.21750298673245355,2496,227
recovery,Log export recovery,CUW,R1,-0.030262712355280608,0.06390418614164689,0.6362680852376094,2496,227
recovery,Log export recovery,CUW,R2,-0.1428473328738762,0.10889791843123361,0.19093392295835795,2496,227
recovery,Log export recovery,CXR,R1,-0.03763509431010491,0.06465412907350492,0.5610803226141643,2496,227
recovery,Log export recovery,CXR,R2,-0.1387284993287738,0.11218147111767726,0.21750298673245438,2496,227
recovery,Log export recovery,CYM,R1,-0.030262712355280257,0.06390418614164675,0.6362680852376126,2496,227
recovery,Log export recovery,CYM,R2,-0.14014693019955046,0.11252673250020462,0.21425442432286126,2496,227
recovery,Log export recovery,CYP,R1,-0.030262712355280136,0.06390418614164685,0.6362680852376144,2496,227
recovery,Log export recovery,CYP,R2,-0.1387013317915771,0.11223113604569207,0.21779573422316523,2496,227
recovery,Log export recovery,CZE,R1,-0.03026271235528038,0.06390418614164671,0.6362680852376109,2496,227
recovery,Log export recovery,CZE,R2,-0.13729654531667684,0.11313649257948429,0.2261871852407262,2496,227
recovery,Log export recovery,DEU,R1,-0.03026271235528037,0.06390418614164682,0.6362680852376117,2496,227
recovery,Log export recovery,DEU,R2,-0.13854294588285365,0.11222115632424895,0.2182790582651342,2496,227
recovery,Log export recovery,DJI,R1,-0.030262712355280205,0.06390418614164678,0.6362680852376134,2496,227
recovery,Log export recovery,DJI,R2,-0.04273205592458561,0.08469573022496421,0.6143762417914325,2496,227
recovery,Log export recovery,DMA,R1,-0.0302627123552801,0.0639041861416469,0.6362680852376151,2496,227
recovery,Log export recovery,DMA,R2,-0.14985272328172383,0.1116743987701795,0.18098419614066275,2496,227
recovery,Log export recovery,DNK,R1,-0.030262712355279935,0.06390418614164675,0.6362680852376161,2496,227
recovery,Log export recovery,DNK,R2,-0.1386880193177698,0.11223147057722495,0.21784111951056054,2496,227
recovery,Log export recovery,DOM,R1,-0.03088202990293316,0.06394981988761493,0.6296268470557769,2496,227
recovery,Log export recovery,DOM,R2,-0.13872849932877418,0.11218147111767743,0.2175029867324538,2496,227
recovery,Log export recovery,DZA,R1,-0.028099473510368945,0.0638394276720685,0.6602429030263433,2496,227
recovery,Log export recovery,DZA,R2,-0.1387284993287747,0.11218147111767734,0.21750298673245166,2496,227
recovery,Log export recovery,ECU,R1,-0.02990034987759399,0.06374501089147484,0.6394776287794802,2496,227
recovery,Log export recovery,ECU,R2,-0.13872849932877446,0.11218147111767739,0.21750298673245275,2496,227
recovery,Log export recovery,EGY,R1,-0.030291488473631077,0.06390645967180658,0.6359594452828254,2496,227
recovery,Log export recovery,EGY,R2,-0.13872849932877437,0.11218147111767734,0.21750298673245275,2496,227
recovery,Log export recovery,ERI,R1,-0.029963690352518394,0.06371874619576107,0.6386304518576067,2496,227
recovery,Log export recovery,ERI,R2,-0.13872849932877504,0.11218147111767737,0.21750298673245072,2496,227
recovery,Log export recovery,ESP,R1,-0.030262712355280132,0.06390418614164671,0.6362680852376137,2496,227
recovery,Log export recovery,ESP,R2,-0.13850958265591568,0.11218971710915858,0.2182610033881078,2496,227
recovery,Log export recovery,EST,R1,-0.030262712355280014,0.06390418614164678,0.6362680852376154,2496,227
recovery,Log export recovery,EST,R2,-0.13830854860478267,0.11227101704497024,0.2192603820325195,2496,227
recovery,Log export recovery,ETH,R1,-0.029636680859268138,0.06366004153498384,0.6419887762901171,2496,227
recovery,Log export recovery,ETH,R2,-0.13872849932877468,0.11218147111767737,0.2175029867324519,2496,227
recovery,Log export recovery,FIN,R1,-0.03026271235528025,0.06390418614164686,0.6362680852376132,2496,227
recovery,Log export recovery,FIN,R2,-0.13877694292315107,0.11251206426967357,0.21869273543241774,2496,227
recovery,Log export recovery,FJI,R1,-0.03026271235528052,0.06390418614164671,0.6362680852376094,2496,227
recovery,Log export recovery,FJI,R2,-0.13895939756048867,0.11208174417744629,0.2163336751064664,2496,227
recovery,Log export recovery,FLK,R1,-0.031429047797295113,0.06406964643849337,0.6242241932713882,2496,227
recovery,Log export recovery,FLK,R2,-0.13872849932877412,0.11218147111767747,0.21750298673245413,2496,227
recovery,Log export recovery,FRA,R1,-0.030262712355279945,0.06390418614164672,0.6362680852376159,2496,227
recovery,Log export recovery,FRA,R2,-0.13900929328678696,0.11221756449399434,0.21672385046058895,2496,227
recovery,Log export recovery,FRO,R1,-0.030262712355280087,0.06390418614164678,0.6362680852376146,2496,227
recovery,Log export recovery,FRO,R2,-0.14167658500512145,0.1133611509887763,0.21267231872567088,2496,227
recovery,Log export recovery,FSM,R1,-0.030262712355280236,0.06390418614164688,0.6362680852376134,2496,227
recovery,Log export recovery,FSM,R2,-0.10926595320506806,0.11479090943510474,0.34218011037898477,2496,227
recovery,Log export recovery,GAB,R1,-0.029772455804631545,0.06393806436013412,0.6419178669936756,2496,227
recovery,Log export recovery,GAB,R2,-0.13872849932877424,0.11218147111767741,0.21750298673245355,2496,227
recovery,Log export recovery,GBR,R1,-0.030262712355280257,0.06390418614164692,0.6362680852376134,2496,227
recovery,Log export recovery,GBR,R2,-0.13860758676199267,0.11216367009243526,0.21783003304109336,2496,227
recovery,Log export recovery,GEO,R1,-0.030262712355280122,0.06390418614164674,0.636268085237614,2496,227
recovery,Log export recovery,GEO,R2,-0.14221276818898346,0.11229311534791546,0.20665845063162935,2496,227
recovery,Log export recovery,GHA,R1,-0.030278369664753172,0.06387460090432875,0.635937350572798,2496,227
recovery,Log export recovery,GHA,R2,-0.1387284993287738,0.11218147111767726,0.21750298673245438,2496,227
recovery,Log export recovery,GIB,R1,-0.03026271235528016,0.06390418614164675,0.6362680852376137,2496,227
recovery,Log export recovery,GIB,R2,-0.13676403149966357,0.11170044663238118,0.2220828674431197,2496,227
recovery,Log export recovery,GIN,R1,-0.02968854311629186,0.06295896606022182,0.6377001821238201,2496,227
recovery,Log export recovery,GIN,R2,-0.13872849932877432,0.11218147111767739,0.21750298673245316,2496,227
recovery,Log export recovery,GMB,R1,-0.029920279169669946,0.06380980821114121,0.6395946728294911,2496,227
recovery,Log export recovery,GMB,R2,-0.13872849932877382,0.11218147111767761,0.21750298673245577,2496,227
recovery,Log export recovery,GNB,R1,-0.013990092227839045,0.06383412430334753,0.8267207086104336,2496,227
recovery,Log export recovery,GNB,R2,-0.13872849932877437,0.11218147111767747,0.2175029867324533,2496,227
recovery,Log export recovery,GNQ,R1,-0.028797543346899213,0.06434881711503289,0.6549264881603407,2496,227
recovery,Log export recovery,GNQ,R2,-0.1387284993287741,0.11218147111767723,0.2175029867324532,2496,227
recovery,Log export recovery,GRC,R1,-0.030262712355280143,0.06390418614164668,0.6362680852376134,2496,227
recovery,Log export recovery,GRC,R2,-0.14072031306385946,0.11226789395567417,0.21134321374778792,2496,227
recovery,Log export recovery,GRD,R1,-0.030262712355280007,0.0639041861416469,0.6362680852376161,2496,227
recovery,Log export recovery,GRD,R2,-0.14055081464058097,0.1122230984399643,0.21171015039349614,2496,227
recovery,Log export recovery,GRL,R1,-0.03026271235528004,0.06390418614164695,0.636268085237616,2496,227
recovery,Log export recovery,GRL,R2,-0.17193752957671277,0.11148808815781243,0.12442271685022942,2496,227
recovery,Log export recovery,GTM,R1,-0.030460824958925777,0.06389768822446704,0.6340274787104937,2496,227
recovery,Log export recovery,GTM,R2,-0.13872849932877473,0.11218147111767743,0.2175029867324519,2496,227
recovery,Log export recovery,GUM,R1,-0.030262712355280025,0.06390418614164699,0.6362680852376164,2496,227
recovery,Log export recovery,GUM,R2,-0.13712755801675713,0.11287559906673542,0.22568888186659852,2496,227
recovery,Log export recovery,GUY,R1,-0.029371907294214274,0.06332118958230391,0.6431974465654051,2496,227
recovery,Log export recovery,GUY,R2,-0.13872849932877446,0.11218147111767741,0.21750298673245275,2496,227
recovery,Log export recovery,HKG,R1,-0.03026271235528028,0.06390418614164697,0.6362680852376134,2496,227
recovery,Log export recovery,HKG,R2,-0.15335744010188596,0.11610595706319213,0.187890455319904,2496,227
recovery,Log export recovery,HMD,R1,-0.00404176275239528,0.05817615749602086,0.9446733170089462,2496,227
recovery,Log export recovery,HMD,R2,-0.13872849932877415,0.11218147111767716,0.21750298673245275,2496,227
recovery,Log export recovery,HND,R1,-0.029608859284023514,0.0634627192248898,0.64126758849858,2496,227
recovery,Log export recovery,HND,R2,-0.13872849932877432,0.11218147111767719,0.2175029867324523,2496,227
recovery,Log export recovery,HRV,R1,-0.03026271235528007,0.06390418614164678,0.6362680852376148,2496,227
recovery,Log export recovery,HRV,R2,-0.13754774791291396,0.11215007317468273,0.22130132727189192,2496,227
recovery,Log export recovery,HTI,R1,-0.029033982761595845,0.06366766557223875,0.648810619956915,2496,227
recovery,Log export recovery,HTI,R2,-0.13872849932877343,0.11218147111767726,0.21750298673245563,2496,227
recovery,Log export recovery,HUN,R1,-0.030262712355280254,0.06390418614164677,0.6362680852376126,2496,227
recovery,Log export recovery,HUN,R2,-0.13744470476425474,0.1126887895599468,0.22385603286059066,2496,227
recovery,Log export recovery,IDN,R1,-0.030324546912213732,0.06393651928499106,0.6357499875484843,2496,227
recovery,Log export recovery,IDN,R2,-0.138728499328774,0.11218147111767744,0.21750298673245438,2496,227
recovery,Log export recovery,IND,R1,-0.03026152324776919,0.06390813632536743,0.6363021816123923,2496,227
recovery,Log export recovery,IND,R2,-0.13872849932877448,0.11218147111767732,0.2175029867324523,2496,227
recovery,Log export recovery,IRL,R1,-0.03026271235528021,0.0639041861416469,0.636268085237614,2496,227
recovery,Log export recovery,IRL,R2,-0.14379738040620307,0.11278782833625366,0.2036406789467879,2496,227
recovery,Log export recovery,IRN,R1,-0.02951890650863407,0.06392468743792817,0.6446859160261299,2496,227
recovery,Log export recovery,IRN,R2,-0.13872849932877387,0.11218147111767744,0.21750298673245488,2496,227
recovery,Log export recovery,IRQ,R1,-0.030289154470918178,0.06380413431657421,0.6354443378787924,2496,227
recovery,Log export recovery,IRQ,R2,-0.13872849932877407,0.11218147111767746,0.2175029867324543,2496,227
recovery,Log export recovery,ISL,R1,-0.03026271235528025,0.06390418614164682,0.636268085237613,2496,227
recovery,Log export recovery,ISL,R2,-0.13886053106919147,0.11236051018869168,0.21779800738252472,2496,227
recovery,Log export recovery,ISR,R1,-0.03026271235528005,0.06390418614164689,0.6362680852376156,2496,227
recovery,Log export recovery,ISR,R2,-0.14037693961863998,0.1139002953905059,0.2190599167239828,2496,227
recovery,Log export recovery,ITA,R1,-0.03026271235528016,0.0639041861416469,0.6362680852376144,2496,227
recovery,Log export recovery,ITA,R2,-0.13827201354459356,0.1123302759131531,0.2196242012068738,2496,227
recovery,Log export recovery,JAM,R1,-0.030262712355280535,0.06390418614164702,0.6362680852376107,2496,227
recovery,Log export recovery,JAM,R2,-0.15184220052851527,0.12530043241922392,0.22684481599630998,2496,227
recovery,Log export recovery,JOR,R1,-0.0302994844534881,0.0639194244312189,0.6359388301774975,2496,227
recovery,Log export recovery,JOR,R2,-0.13872849932877426,0.11218147111767722,0.2175029867324526,2496,227
recovery,Log export recovery,JPN,R1,-0.030262712355279817,0.06390418614164663,0.6362680852376169,2496,227
recovery,Log export recovery,JPN,R2,-0.1603924452641342,0.12301803442278801,0.19362401266205725,2496,227
recovery,Log export recovery,KAZ,R1,-0.03023532425219091,0.06391845891985524,0.6366485846420276,2496,227
recovery,Log export recovery,KAZ,R2,-0.13872849932877404,0.11218147111767732,0.2175029867324538,2496,227
recovery,Log export recovery,KEN,R1,-0.030302577585448923,0.06391531581449678,0.6358826795306234,2496,227
recovery,Log export recovery,KEN,R2,-0.13872849932877368,0.1121814711176773,0.21750298673245494,2496,227
recovery,Log export recovery,KGZ,R1,-0.03122071996578387,0.06386693253869945,0.6254289167425602,2496,227
recovery,Log export recovery,KGZ,R2,-0.1387284993287741,0.11218147111767718,0.217502986732453,2496,227
recovery,Log export recovery,KHM,R1,-0.030879784949654408,0.06389022233739375,0.6293324260624347,2496,227
recovery,Log export recovery,KHM,R2,-0.13872849932877437,0.11218147111767718,0.21750298673245214,2496,227
recovery,Log export recovery,KIR,R1,-0.03026271235528027,0.063904186141647,0.6362680852376137,2496,227
recovery,Log export recovery,KIR,R2,-0.14006522458049983,0.11258950051235399,0.21477558985948964,2496,227
recovery,Log export recovery,KNA,R1,-0.030262712355280268,0.06390418614164703,0.636268085237614,2496,227
recovery,Log export recovery,KNA,R2,-0.13868601712828288,0.11142497410882451,0.2145465464044171,2496,227
recovery,Log export recovery,KOR,R1,-0.03026271235528018,0.06390418614164681,0.6362680852376137,2496,227
recovery,Log export recovery,KOR,R2,-0.15347855642628938,0.11853575974064579,0.19671497871806864,2496,227
recovery,Log export recovery,KWT,R1,-0.030014180467697497,0.06388893710287231,0.6389602999795497,2496,227
recovery,Log export recovery,KWT,R2,-0.13872849932877396,0.11218147111767732,0.21750298673245408,2496,227
recovery,Log export recovery,LAO,R1,-0.030750417288645554,0.06375319723870852,0.6300345945633371,2496,227
recovery,Log export recovery,LAO,R2,-0.1387284993287743,0.11218147111767726,0.21750298673245275,2496,227
recovery,Log export recovery,LBN,R1,-0.030340997881762213,0.06392305497996667,0.6354956770815726,2496,227
recovery,Log export recovery,LBN,R2,-0.13872849932877368,0.11218147111767728,0.21750298673245483,2496,227
recovery,Log export recovery,LBR,R1,-0.029949622426469234,0.06395742059321637,0.6400396808919218,2496,227
recovery,Log export recovery,LBR,R2,-0.1387284993287747,0.11218147111767732,0.21750298673245166,2496,227
recovery,Log export recovery,LBY,R1,-0.029522677335577598,0.06402516840074134,0.6451627785195686,2496,227
recovery,Log export recovery,LBY,R2,-0.13872849932877435,0.11218147111767719,0.21750298673245225,2496,227
recovery,Log export recovery,LCA,R1,-0.030262712355280254,0.0639041861416469,0.6362680852376134,2496,227
recovery,Log export recovery,LCA,R2,-0.13930753605658072,0.11143156023047213,0.21253319453484099,2496,227
recovery,Log export recovery,LKA,R1,-0.030272828135257623,0.06391876119302307,0.6362322818918235,2496,227
recovery,Log export recovery,LKA,R2,-0.13872849932877412,0.1121814711176773,0.21750298673245347,2496,227
recovery,Log export recovery,LSO,R1,-0.029928168189128482,0.06389862140620844,0.6399717523474705,2496,227
recovery,Log export recovery,LSO,R2,-0.13872849932877476,0.11218147111767726,0.2175029867324512,2496,227
recovery,Log export recovery,LTU,R1,-0.030262712355280556,0.06390418614164685,0.6362680852376098,2496,227
recovery,Log export recovery,LTU,R2,-0.13794106752316548,0.11217288679648517,0.22008118726828044,2496,227
recovery,Log export recovery,LUX,R1,-0.030262712355279827,0.06390418614164678,0.6362680852376176,2496,227
recovery,Log export recovery,LUX,R2,-0.14003644281920957,0.11237621484510513,0.21400335773132434,2496,227
recovery,Log export recovery,LVA,R1,-0.03026271235528025,0.06390418614164695,0.6362680852376137,2496,227
recovery,Log export recovery,LVA,R2,-0.13812484383556892,0.1121305639305791,0.21929589291802531,2496,227
recovery,Log export recovery,MAC,R1,-0.03026271235528016,0.06390418614164688,0.6362680852376142,2496,227
recovery,Log export recovery,MAC,R2,-0.13928267578522133,0.11240781506096754,0.2165998354375249,2496,227
recovery,Log export recovery,MAR,R1,-0.03037867259322915,0.06388917791551829,0.6348969263707052,2496,227
recovery,Log export recovery,MAR,R2,-0.13872849932877393,0.11218147111767715,0.21750298673245347,2496,227
recovery,Log export recovery,MDA,R1,-0.030284714889817124,0.06392688083106297,0.6361427076241608,2496,227
recovery,Log export recovery,MDA,R2,-0.13872849932877346,0.11218147111767705,0.21750298673245455,2496,227
recovery,Log export recovery,MDG,R1,-0.030256525162297765,0.06374409525396937,0.6354904257273758,2496,227
recovery,Log export recovery,MDG,R2,-0.1387284993287738,0.11218147111767744,0.21750298673245513,2496,227
recovery,Log export recovery,MDV,R1,-0.030262712355280524,0.063904186141647,0.6362680852376109,2496,227
recovery,Log export recovery,MDV,R2,-0.14086346143300663,0.11225501588290851,0.21082848949396504,2496,227
recovery,Log export recovery,MEX,R1,-0.05048655546599415,0.07324104519291628,0.4913287038098534,2496,227
recovery,Log export recovery,MEX,R2,-0.13872849932877374,0.11218147111767726,0.21750298673245455,2496,227
recovery,Log export recovery,MHL,R1,-0.030262712355280066,0.0639041861416469,0.6362680852376156,2496,227
recovery,Log export recovery,MHL,R2,-0.13741612020022798,0.1127589798850513,0.22423958193752916,2496,227
recovery,Log export recovery,MKD,R1,-0.030262712355280073,0.06390418614164699,0.6362680852376159,2496,227
recovery,Log export recovery,MKD,R2,-0.14902964181480563,0.11231225119821786,0.18587343333190307,2496,227
recovery,Log export recovery,MLI,R1,-0.03281219737564213,0.06416570005983094,0.6095935967180889,2496,227
recovery,Log export recovery,MLI,R2,-0.13872849932877404,0.1121814711176775,0.21750298673245455,2496,227
recovery,Log export recovery,MLT,R1,-0.030262712355280177,0.06390418614164677,0.6362680852376136,2496,227
recovery,Log export recovery,MLT,R2,-0.13910752736626358,0.11205600332377114,0.21574095711363067,2496,227
recovery,Log export recovery,MMR,R1,-0.02827285579470136,0.06336834644737409,0.6559038932280242,2496,227
recovery,Log export recovery,MMR,R2,-0.1387284993287741,0.11218147111767726,0.21750298673245338,2496,227
recovery,Log export recovery,MNE,R1,-0.030262712355280198,0.06390418614164695,0.6362680852376142,2496,227
recovery,Log export recovery,MNE,R2,-0.14218198181255837,0.112490155439372,0.20754992585862275,2496,227
recovery,Log export recovery,MNG,R1,-0.020914028383443566,0.0617398152213207,0.7351166600723779,2496,227
recovery,Log export recovery,MNG,R2,-0.1387284993287738,0.11218147111767737,0.21750298673245488,2496,227
recovery,Log export recovery,MNP,R1,-0.03026271235528033,0.06390418614164697,0.6362680852376128,2496,227
recovery,Log export recovery,MNP,R2,-0.13908258081129227,0.11227780030575325,0.2167282286355497,2496,227
recovery,Log export recovery,MOZ,R1,-0.030789142913655275,0.06403517066830768,0.6311123208522605,2496,227
recovery,Log export recovery,MOZ,R2,-0.1387284993287732,0.11218147111767712,0.21750298673245574,2496,227
recovery,Log export recovery,MRT,R1,-0.029749605631267727,0.06375713532428769,0.6412296543722174,2496,227
recovery,Log export recovery,MRT,R2,-0.13872849932877387,0.11218147111767743,0.21750298673245483,2496,227
recovery,Log export recovery,MSR,R1,-0.03140713834890438,0.06435491552955629,0.6260016292853064,2496,227
recovery,Log export recovery,MSR,R2,-0.13872849932877435,0.11218147111767715,0.21750298673245205,2496,227
recovery,Log export recovery,MUS,R1,-0.030262712355280195,0.06390418614164681,0.6362680852376136,2496,227
recovery,Log export recovery,MUS,R2,-0.13760393237190294,0.11207783570712254,0.2208168035258454,2496,227
recovery,Log export recovery,MWI,R1,-0.028546981574926203,0.06388992399961554,0.6554364540911861,2496,227
recovery,Log export recovery,MWI,R2,-0.13872849932877385,0.11218147111767747,0.21750298673245502,2496,227
recovery,Log export recovery,MYS,R1,-0.030791057455568455,0.06418300486095231,0.6318773024800406,2496,227
recovery,Log export recovery,MYS,R2,-0.13872849932877404,0.11218147111767711,0.21750298673245294,2496,227
