DATAFLOW,MEASURE,REF_AREA,ACTIVITY,COUNTERPART_AREA,UNIT_MEASURE,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MULT
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,BRN,_T,W,PT_EXGR,A,2017,7.564,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,BGR,_T,W,PT_EXGR,A,2017,35.941,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,KHM,_T,W,PT_EXGR,A,2017,31.143,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,CMR,_T,W,PT_EXGR,A,2017,10.732,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,CHN,_T,W,PT_EXGR,A,2017,16.951,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,CIV,_T,W,PT_EXGR,A,2017,10.295,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,HRV,_T,W,PT_EXGR,A,2017,21.507,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,CYP,_T,W,PT_EXGR,A,2017,40.104,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,COD,_T,W,PT_EXGR,A,2017,4.112,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,EGY,_T,W,PT_EXGR,A,2017,12.346,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,HKG,_T,W,PT_EXGR,A,2017,17.356,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,IND,_T,W,PT_EXGR,A,2017,19.867,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,IDN,_T,W,PT_EXGR,A,2017,12.317,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,JOR,_T,W,PT_EXGR,A,2017,27.195,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,KAZ,_T,W,PT_EXGR,A,2017,9.837,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,LAO,_T,W,PT_EXGR,A,2017,9.324,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,MYS,_T,W,PT_EXGR,A,2017,36.028,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,MLT,_T,W,PT_EXGR,A,2017,46.374,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,MAR,_T,W,PT_EXGR,A,2017,25.795,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,MMR,_T,W,PT_EXGR,A,2017,15.874,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,NGA,_T,W,PT_EXGR,A,2017,5.854,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,PAK,_T,W,PT_EXGR,A,2017,7.65,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,PER,_T,W,PT_EXGR,A,2017,12.384,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,PHL,_T,W,PT_EXGR,A,2017,23.983,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,ROU,_T,W,PT_EXGR,A,2017,24.567,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,RUS,_T,W,PT_EXGR,A,2017,8.402,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,STP,_T,W,PT_EXGR,A,2017,14.352,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,SAU,_T,W,PT_EXGR,A,2017,7.24,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,SEN,_T,W,PT_EXGR,A,2017,20.483,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,SGP,_T,W,PT_EXGR,A,2017,46.452,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,ZAF,_T,W,PT_EXGR,A,2017,21.97,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,TWN,_T,W,PT_EXGR,A,2017,32.803,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,THA,_T,W,PT_EXGR,A,2017,32.397,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,TUN,_T,W,PT_EXGR,A,2017,32.797,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,UKR,_T,W,PT_EXGR,A,2017,28.293,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,ARE,_T,W,PT_EXGR,A,2017,22.811,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,VNM,_T,W,PT_EXGR,A,2017,43.822,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,APEC,_T,W,PT_EXGR,A,2017,6.253,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,ASEAN,_T,W,PT_EXGR,A,2017,30.685,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,NAFTA,_T,W,PT_EXGR,A,2017,6.322,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,A5_A7,_T,W,PT_EXGR,A,2017,9.471,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,E,_T,W,PT_EXGR,A,2017,10.286,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,F,_T,W,PT_EXGR,A,2017,14.517,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,S2,_T,W,PT_EXGR,A,2017,13.303,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,S2_S8,_T,W,PT_EXGR,A,2017,12.283,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,W_O,_T,W,PT_EXGR,A,2017,10.039,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,WXD,_T,W,PT_EXGR,A,2017,11.293,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,AUS,_T,W,PT_EXGR,A,2022,8.94,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,AUT,_T,W,PT_EXGR,A,2022,33.333,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,BEL,_T,W,PT_EXGR,A,2022,39.211,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,CAN,_T,W,PT_EXGR,A,2022,21.169,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,CHL,_T,W,PT_EXGR,A,2022,19.408,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,COL,_T,W,PT_EXGR,A,2022,14.874,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,CRI,_T,W,PT_EXGR,A,2022,20.924,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,CZE,_T,W,PT_EXGR,A,2022,41.483,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,DNK,_T,W,PT_EXGR,A,2022,34.001,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,EST,_T,W,PT_EXGR,A,2022,39.534,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,FIN,_T,W,PT_EXGR,A,2022,35.047,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,FRA,_T,W,PT_EXGR,A,2022,26.164,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,DEU,_T,W,PT_EXGR,A,2022,25.875,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,GRC,_T,W,PT_EXGR,A,2022,44.746,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,HUN,_T,W,PT_EXGR,A,2022,49.655,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,ISL,_T,W,PT_EXGR,A,2022,28.427,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,IRL,_T,W,PT_EXGR,A,2022,41.453,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,ISR,_T,W,PT_EXGR,A,2022,18.13,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,ITA,_T,W,PT_EXGR,A,2022,28.835,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,JPN,_T,W,PT_EXGR,A,2022,20.982,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,KOR,_T,W,PT_EXGR,A,2022,36.653,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,LVA,_T,W,PT_EXGR,A,2022,28.735,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,LTU,_T,W,PT_EXGR,A,2022,41.424,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,LUX,_T,W,PT_EXGR,A,2022,66.075,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,MEX,_T,W,PT_EXGR,A,2022,33.802,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,NLD,_T,W,PT_EXGR,A,2022,32.487,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,NZL,_T,W,PT_EXGR,A,2022,14.678,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,NOR,_T,W,PT_EXGR,A,2022,10.351,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,POL,_T,W,PT_EXGR,A,2022,33.562,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,PRT,_T,W,PT_EXGR,A,2022,34.749,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,SVK,_T,W,PT_EXGR,A,2022,52.611,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,SVN,_T,W,PT_EXGR,A,2022,40.963,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,ESP,_T,W,PT_EXGR,A,2022,26.6,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,SWE,_T,W,PT_EXGR,A,2022,28.195,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,CHE,_T,W,PT_EXGR,A,2022,26.007,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,TUR,_T,W,PT_EXGR,A,2022,27.333,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,GBR,_T,W,PT_EXGR,A,2022,19.611,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,USA,_T,W,PT_EXGR,A,2022,8.313,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,G20,_T,W,PT_EXGR,A,2022,5.812,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,EA19,_T,W,PT_EXGR,A,2022,21.401,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,EU15,_T,W,PT_EXGR,A,2022,17.907,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,EU28,_T,W,PT_EXGR,A,2022,16.295,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,EU27_2020,_T,W,PT_EXGR,A,2022,18.734,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,EU28XEU15,_T,W,PT_EXGR,A,2022,34.053,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,OECD,_T,W,PT_EXGR,A,2022,9.276,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,WXOECD,_T,W,PT_EXGR,A,2022,9.844,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,AGO,_T,W,PT_EXGR,A,2022,4.491,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,ARG,_T,W,PT_EXGR,A,2022,9.875,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,BGD,_T,W,PT_EXGR,A,2022,11.42,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,BLR,_T,W,PT_EXGR,A,2022,34.572,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,BRA,_T,W,PT_EXGR,A,2022,13.581,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,BRN,_T,W,PT_EXGR,A,2022,30.919,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,BGR,_T,W,PT_EXGR,A,2022,36.497,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,KHM,_T,W,PT_EXGR,A,2022,37.691,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,CMR,_T,W,PT_EXGR,A,2022,7.758,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,CHN,_T,W,PT_EXGR,A,2022,16.987,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,CIV,_T,W,PT_EXGR,A,2022,16.215,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,HRV,_T,W,PT_EXGR,A,2022,28.663,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,CYP,_T,W,PT_EXGR,A,2022,48.872,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,COD,_T,W,PT_EXGR,A,2022,19.157,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,EGY,_T,W,PT_EXGR,A,2022,9.127,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,HKG,_T,W,PT_EXGR,A,2022,17.992,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,IND,_T,W,PT_EXGR,A,2022,25.68,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,IDN,_T,W,PT_EXGR,A,2022,12.261,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,JOR,_T,W,PT_EXGR,A,2022,32.04,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,KAZ,_T,W,PT_EXGR,A,2022,12.47,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,LAO,_T,W,PT_EXGR,A,2022,19.271,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,MYS,_T,W,PT_EXGR,A,2022,34.159,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,MLT,_T,W,PT_EXGR,A,2022,51.463,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,MAR,_T,W,PT_EXGR,A,2022,33.408,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,MMR,_T,W,PT_EXGR,A,2022,15.143,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,NGA,_T,W,PT_EXGR,A,2022,9.269,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,PAK,_T,W,PT_EXGR,A,2022,9.609,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,PER,_T,W,PT_EXGR,A,2022,12.811,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,PHL,_T,W,PT_EXGR,A,2022,26.956,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,ROU,_T,W,PT_EXGR,A,2022,27.939,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,RUS,_T,W,PT_EXGR,A,2022,7.51,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,STP,_T,W,PT_EXGR,A,2022,10.502,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,SAU,_T,W,PT_EXGR,A,2022,7.88,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,SEN,_T,W,PT_EXGR,A,2022,27.0,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,SGP,_T,W,PT_EXGR,A,2022,46.121,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,ZAF,_T,W,PT_EXGR,A,2022,25.507,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,TWN,_T,W,PT_EXGR,A,2022,32.296,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,THA,_T,W,PT_EXGR,A,2022,38.901,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,TUN,_T,W,PT_EXGR,A,2022,33.699,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,UKR,_T,W,PT_EXGR,A,2022,29.941,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,ARE,_T,W,PT_EXGR,A,2022,27.486,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,VNM,_T,W,PT_EXGR,A,2022,48.501,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,APEC,_T,W,PT_EXGR,A,2022,6.864,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,ASEAN,_T,W,PT_EXGR,A,2022,33.277,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,NAFTA,_T,W,PT_EXGR,A,2022,6.716,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,A5_A7,_T,W,PT_EXGR,A,2022,12.376,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,E,_T,W,PT_EXGR,A,2022,12.047,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,F,_T,W,PT_EXGR,A,2022,17.637,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,S2,_T,W,PT_EXGR,A,2022,15.709,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,S2_S8,_T,W,PT_EXGR,A,2022,14.24,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,W_O,_T,W,PT_EXGR,A,2022,11.652,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,WXD,_T,W,PT_EXGR,A,2022,13.031,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,AUS,_T,W,PT_EXGR,A,2020,8.728,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,AUT,_T,W,PT_EXGR,A,2020,29.059,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,BEL,_T,W,PT_EXGR,A,2020,32.537,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,CAN,_T,W,PT_EXGR,A,2020,22.316,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,CHL,_T,W,PT_EXGR,A,2020,13.45,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,COL,_T,W,PT_EXGR,A,2020,12.064,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,CRI,_T,W,PT_EXGR,A,2020,16.584,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,CZE,_T,W,PT_EXGR,A,2020,39.17,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,DNK,_T,W,PT_EXGR,A,2020,32.729,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,EST,_T,W,PT_EXGR,A,2020,34.387,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,FIN,_T,W,PT_EXGR,A,2020,28.918,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,FRA,_T,W,PT_EXGR,A,2020,22.057,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,DEU,_T,W,PT_EXGR,A,2020,21.101,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,GRC,_T,W,PT_EXGR,A,2020,37.909,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,HUN,_T,W,PT_EXGR,A,2020,46.078,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,ISL,_T,W,PT_EXGR,A,2020,24.546,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,IRL,_T,W,PT_EXGR,A,2020,44.544,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,ISR,_T,W,PT_EXGR,A,2020,15.679,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,ITA,_T,W,PT_EXGR,A,2020,21.302,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,JPN,_T,W,PT_EXGR,A,2020,14.07,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,KOR,_T,W,PT_EXGR,A,2020,29.795,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,LVA,_T,W,PT_EXGR,A,2020,23.418,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,LTU,_T,W,PT_EXGR,A,2020,31.774,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,LUX,_T,W,PT_EXGR,A,2020,66.131,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,MEX,_T,W,PT_EXGR,A,2020,31.301,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,NLD,_T,W,PT_EXGR,A,2020,29.489,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,NZL,_T,W,PT_EXGR,A,2020,11.526,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,NOR,_T,W,PT_EXGR,A,2020,17.806,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,POL,_T,W,PT_EXGR,A,2020,28.895,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,PRT,_T,W,PT_EXGR,A,2020,29.759,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,SVK,_T,W,PT_EXGR,A,2020,47.531,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,SVN,_T,W,PT_EXGR,A,2020,32.532,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,ESP,_T,W,PT_EXGR,A,2020,23.912,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,SWE,_T,W,PT_EXGR,A,2020,22.934,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,CHE,_T,W,PT_EXGR,A,2020,24.164,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,TUR,_T,W,PT_EXGR,A,2020,24.036,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,GBR,_T,W,PT_EXGR,A,2020,15.214,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_FVA,USA,_T,W,PT_EXGR,A,2020,6.863,0
