dv,country_iso3_code,year,abs_dffits,cooks_d,leverage,is_high_dffits,is_high_cooks,is_high_leverage,is_any_flag
DV1_GVC_Linkage_Change,CIV,2013,0.048039226339974164,2.4856464820585678e-05,0.14379042813525883,False,False,False,False
DV1_GVC_Linkage_Change,CIV,2014,0.26426023259606896,0.0007515612627782798,0.1266399619912137,False,False,False,False
DV1_GVC_Linkage_Change,CIV,2015,0.16166739733702357,0.00028143177083643977,0.13026629826368236,False,False,False,False
DV1_GVC_Linkage_Change,CIV,2016,0.1461774047493462,0.0002300945153075288,0.12409279570337456,False,False,False,False
DV1_GVC_Linkage_Change,CIV,2017,0.9531369653996301,0.009685309451761558,0.13071241820356355,True,True,False,True
DV1_GVC_Linkage_Change,CIV,2018,0.5815954362921117,0.003628888370300546,0.12660695774449304,False,False,False,False
DV1_GVC_Linkage_Change,CIV,2019,0.2023186867478879,0.0004406766950085163,0.12648746833404803,False,False,False,False
DV1_GVC_Linkage_Change,CIV,2020,0.18712100138304025,0.0003769903452308634,0.1308220932060708,False,False,False,False
DV1_GVC_Linkage_Change,CIV,2021,0.47338810186094693,0.0024078264184634888,0.13454093922190716,False,False,False,False
DV1_GVC_Linkage_Change,CMR,2013,1.3504826440788684,0.01924500937523218,0.13045246240438213,True,True,False,True
DV1_GVC_Linkage_Change,CMR,2014,0.4459326595793874,0.002137660972100044,0.14657052252913957,False,False,False,False
DV1_GVC_Linkage_Change,CMR,2015,0.32117320702325947,0.0011098392002259977,0.13829159269998903,False,False,False,False
DV1_GVC_Linkage_Change,CMR,2016,0.11992566589320486,0.00015488452026087205,0.12619407110529016,False,False,False,False
DV1_GVC_Linkage_Change,CMR,2017,0.2266781678032495,0.0005531170309271727,0.12776579130690147,False,False,False,False
DV1_GVC_Linkage_Change,CMR,2018,0.27961075100529753,0.0008414747932105918,0.15159335478923858,False,False,False,False
DV1_GVC_Linkage_Change,CMR,2019,0.2554729630005025,0.0007024986621081332,0.1380422929265286,False,False,False,False
DV1_GVC_Linkage_Change,CMR,2020,0.32016024798224635,0.001102801545508701,0.13298634520308827,False,False,False,False
DV1_GVC_Linkage_Change,CMR,2021,0.4106038321830187,0.0018126307500148263,0.13583392752325582,False,False,False,False
DV1_GVC_Linkage_Change,COD,2013,0.251127461390309,0.0006788746326041017,0.15415947168888902,False,False,False,False
DV1_GVC_Linkage_Change,COD,2014,0.8307499165654152,0.007389314813566828,0.16429238994225956,True,True,False,True
DV1_GVC_Linkage_Change,COD,2015,2.2222979034598773,0.05078450603374899,0.150839314665626,True,True,False,True
DV1_GVC_Linkage_Change,COD,2016,0.30195289902006095,0.0009812179492783076,0.15420664875492224,False,False,False,False
DV1_GVC_Linkage_Change,COD,2017,1.197859401842065,0.01527034212661969,0.16838357611394708,True,True,False,True
DV1_GVC_Linkage_Change,COD,2018,2.1870434043828113,0.049280007793439905,0.15225973607638413,True,True,False,True
DV1_GVC_Linkage_Change,COD,2019,1.195801589018821,0.015284648777718962,0.2412476642756951,True,True,False,True
DV1_GVC_Linkage_Change,COD,2020,0.5523302726667789,0.003279824227482656,0.21918744055709327,False,False,False,False
DV1_GVC_Linkage_Change,COD,2021,2.6851370238138688,0.07565826773319348,0.3175569317514597,True,True,True,True
DV1_GVC_Linkage_Change,COL,2013,0.1845302823504642,0.0003666284575643215,0.13148893052765873,False,False,False,False
DV1_GVC_Linkage_Change,COL,2014,0.11504740505647129,0.00014254257677433405,0.1283936677506044,False,False,False,False
DV1_GVC_Linkage_Change,COL,2015,0.8500754381048946,0.007717981460489624,0.12691306654707196,True,True,False,True
DV1_GVC_Linkage_Change,COL,2016,0.039940548504534226,1.7182143980850425e-05,0.125578332067973,False,False,False,False
DV1_GVC_Linkage_Change,COL,2017,0.528314897903653,0.00299659775493629,0.12737823828575232,False,False,False,False
DV1_GVC_Linkage_Change,COL,2018,0.432717904927444,0.0020123594456607666,0.12597756726871112,False,False,False,False
