country_iso3_code,n_obs,flagged_obs,max_cooks,max_abs_dffits,max_leverage,flag_rate
TZA,10,0,0.00022325830084227998,0.21020668349997246,0.12164182035989143,0.0
LUX,10,0,0.0002227342606861617,0.2099574337075213,0.11954905084649091,0.0
BEN,10,0,0.00022111031361062619,0.20919287536532918,0.11349846002366541,0.0
HTI,10,0,0.00021745658105127696,0.20745672132967324,0.11375830372081414,0.0
CMR,10,0,0.00021689176759858038,0.20718687241165132,0.10908525690773774,0.0
PAK,10,0,0.0002098985303047011,0.20381820436100043,0.11041691335142126,0.0
KWT,9,0,0.00020600081037725393,0.20191424849341302,0.1318350211573404,0.0
USA,10,0,0.00020395659655909066,0.20091190929800082,0.11385654637103665,0.0
MOZ,10,0,0.00019179163385153877,0.19482740020031716,0.11687595899548518,0.0
NOR,10,0,0.00017554493788504477,0.1863909493781779,0.11001749666416157,0.0
EST,10,0,0.00017045254733613098,0.18366735493014733,0.10886176935052076,0.0
BRA,10,0,0.00016463275397000398,0.1805040712942551,0.11503119297370726,0.0
JPN,10,0,0.00016109004558563354,0.17854794158842427,0.13216585244045045,0.0
LTU,10,0,0.00016083919391290987,0.17841159273440402,0.11055524938728269,0.0
AUT,10,0,0.0001468256048137484,0.1704614826717494,0.10679814518991368,0.0
ARG,10,0,0.0001464632667545808,0.17025003765499855,0.11367827526763412,0.0
MWI,5,0,0.000143316491126494,0.16840473807769887,0.20693536524268788,0.0
NZL,10,0,0.0001415284924209291,0.1673571419798979,0.11197377100903284,0.0
LKA,7,0,0.00013855178252024605,0.1655843252628538,0.15009402466750255,0.0
RUS,10,0,0.00013580411179222042,0.16393742006866788,0.11063990487159746,0.0
URY,10,0,0.0001320336226987001,0.16164522385139812,0.11141888512226769,0.0
UKR,10,0,0.00012913471898048657,0.159860776371376,0.11244775434797387,0.0
ALB,10,0,0.00011909614527662974,0.15352074119602507,0.10962629820992256,0.0
TUR,10,0,0.00011752288549698347,0.15250274004677378,0.12004793906053796,0.0
BGR,10,0,0.00011605059173124484,0.1515449239750314,0.10798118756995913,0.0
CZE,10,0,0.00010754936498857238,0.14588803987061139,0.10790184803880346,0.0
FRA,10,0,0.0001060653957617113,0.14487793037274102,0.11041254012409829,0.0
GRC,10,0,0.00010172038139834899,0.14187906820611254,0.11013387138213866,0.0
GTM,10,0,0.00010169384326774267,0.14186072297468413,0.10933775465449001,0.0
ITA,10,0,9.90200264287597e-05,0.13998296194221507,0.11100035487254514,0.0
DNK,10,0,9.20126599338385e-05,0.1349384556089639,0.11021375065130523,0.0
BIH,10,0,9.122089642920463e-05,0.13435660277922948,0.11040848916516768,0.0
ISL,10,0,9.093576317749182e-05,0.13414649073044382,0.10852715227061532,0.0
SVN,10,0,8.879805938373077e-05,0.13256025265904045,0.10728472996048452,0.0
GEO,10,0,8.646309084789662e-05,0.13080566123628382,0.10909018925653752,0.0
MYS,10,0,8.042388999114128e-05,0.12615373103004499,0.118729208326267,0.0
SVK,10,0,7.79646013749527e-05,0.12421036007293614,0.10699561899524869,0.0
TUN,10,0,7.36656812593634e-05,0.12073689165413712,0.11088260746425009,0.0
BLR,10,0,7.308864967654699e-05,0.12026326395593942,0.11051462197513928,0.0
POL,10,0,7.203156786266508e-05,0.1193899343738317,0.11556511087231056,0.0
