dv,country_iso3_code,year,abs_dffits,cooks_d,leverage,is_high_dffits,is_high_cooks,is_high_leverage,is_any_flag
DV2_Export_Recovery,BHS,2017,0.3931404150879535,0.000780472109678753,0.10950736271429491,False,False,False,False
DV2_Export_Recovery,BHS,2018,0.3232746076654033,0.0005278552091195858,0.10722532828660031,False,False,False,False
DV2_Export_Recovery,BHS,2019,0.29218827785894325,0.0004312760080280482,0.11374043443819669,False,False,False,False
DV2_Export_Recovery,BHS,2020,0.2314404808617406,0.00027063217672304297,0.11440805499760402,False,False,False,False
DV2_Export_Recovery,BHS,2021,0.5740023660007784,0.0016622704471179516,0.11150815010746187,False,False,False,False
DV2_Export_Recovery,BIH,2012,0.04625278868996785,1.0811581100372088e-05,0.10786968823688878,False,False,False,False
DV2_Export_Recovery,BIH,2013,0.029932584575643555,4.527982265936223e-06,0.1077914562605392,False,False,False,False
DV2_Export_Recovery,BIH,2014,0.06917651538435096,2.4183812337336357e-05,0.10999581646497247,False,False,False,False
DV2_Export_Recovery,BIH,2015,0.02552938616751529,3.2938026532147486e-06,0.10628043140866798,False,False,False,False
DV2_Export_Recovery,BIH,2016,0.05416636453404057,1.4827595028051703e-05,0.10565987319203173,False,False,False,False
DV2_Export_Recovery,BIH,2017,0.07234810743671315,2.645210308380833e-05,0.10596143290066129,False,False,False,False
DV2_Export_Recovery,BIH,2018,0.07836069691133425,3.103132623544417e-05,0.10641101498693244,False,False,False,False
DV2_Export_Recovery,BIH,2019,0.004919331953521453,1.2230116293780178e-07,0.10814888030237191,False,False,False,False
DV2_Export_Recovery,BIH,2020,0.13435660277922948,9.122089642920463e-05,0.10848987539378106,False,False,False,False
DV2_Export_Recovery,BIH,2021,0.08742247791851407,3.862310108671753e-05,0.11040848916516768,False,False,False,False
DV2_Export_Recovery,BLR,2012,0.10419740507971603,5.4866506282959024e-05,0.11012998129151384,False,False,False,False
DV2_Export_Recovery,BLR,2013,0.07998762561505998,3.233322335060269e-05,0.10798116594194093,False,False,False,False
DV2_Export_Recovery,BLR,2014,0.023047193794063003,2.6844372174697398e-06,0.10832504149453343,False,False,False,False
DV2_Export_Recovery,BLR,2015,0.12026326395593942,7.308864967654699e-05,0.10650112895328637,False,False,False,False
DV2_Export_Recovery,BLR,2016,0.011326345609252945,6.483323591999306e-07,0.10665097128651932,False,False,False,False
DV2_Export_Recovery,BLR,2017,0.09127338135963806,4.210046782374578e-05,0.10690219149278832,False,False,False,False
DV2_Export_Recovery,BLR,2018,0.07424973980010015,2.7860913333983226e-05,0.1080674909088335,False,False,False,False
DV2_Export_Recovery,BLR,2019,0.09771922236804732,4.8256556312022205e-05,0.10934870512461282,False,False,False,False
DV2_Export_Recovery,BLR,2020,0.07126703447364544,2.5667521142643488e-05,0.10855595756688899,False,False,False,False
DV2_Export_Recovery,BLR,2021,0.06006934972233375,1.823542994223508e-05,0.11051462197513928,False,False,False,False
DV2_Export_Recovery,BLZ,2012,0.06388607589563372,2.0626301741599567e-05,0.1092066942347093,False,False,False,False
DV2_Export_Recovery,BLZ,2013,0.033876409774367816,5.799766028628331e-06,0.10883578654196997,False,False,False,False
DV2_Export_Recovery,BLZ,2014,0.03398663389225195,5.837568155774913e-06,0.10727521655343601,False,False,False,False
DV2_Export_Recovery,BLZ,2015,0.021393728323217245,2.3130778822607874e-06,0.10719584771464985,False,False,False,False
DV2_Export_Recovery,BLZ,2016,0.11270229339845056,6.418795738436893e-05,0.10615978662175325,False,False,False,False
DV2_Export_Recovery,BLZ,2017,0.3279435557432377,0.0005432013695239893,0.10655299048721688,False,False,False,False
DV2_Export_Recovery,BLZ,2018,0.1900444069250097,0.00018249160387557044,0.10679261537014405,False,False,False,False
DV2_Export_Recovery,BLZ,2019,0.2397461302296203,0.00029039402913406877,0.10852497116954349,False,False,False,False
DV2_Export_Recovery,BLZ,2020,0.13559076943711842,9.290455912902742e-05,0.11137548178971667,False,False,False,False
DV2_Export_Recovery,BLZ,2021,0.4219719253987564,0.0008990244911209294,0.10869732542832174,False,False,False,False
DV2_Export_Recovery,BMU,2012,0.19374168524802549,0.00018966121377260277,0.11015476861561457,False,False,False,False
DV2_Export_Recovery,BMU,2013,0.025788130648614425,3.3609073456805526e-06,0.10738995138508232,False,False,False,False
DV2_Export_Recovery,BMU,2014,0.6136552118032788,0.0018993866442819096,0.11109633714444324,False,False,False,False
DV2_Export_Recovery,BMU,2015,0.4431062967184,0.0009912217997060785,0.10724691694696198,False,False,False,False
DV2_Export_Recovery,BMU,2016,0.41968101324546686,0.0008892847271483583,0.10713456759345523,False,False,False,False
DV2_Export_Recovery,BMU,2017,0.2769781375023011,0.0003875505361387021,0.10729569105537771,False,False,False,False
DV2_Export_Recovery,BMU,2018,0.049792925429878516,1.2529905299121217e-05,0.10681422231771033,False,False,False,False
DV2_Export_Recovery,BMU,2019,0.6691360943817406,0.0022575658880391466,0.11189893142811937,False,False,False,False
DV2_Export_Recovery,BMU,2020,0.05864646097471048,1.738178268577704e-05,0.11261483643711918,False,False,False,False
DV2_Export_Recovery,BMU,2021,0.3796342127724227,0.0007278322826180246,0.11395647605185012,False,False,False,False
DV2_Export_Recovery,BOL,2012,0.13468425561889902,9.166678935454147e-05,0.11391264210620751,False,False,False,False
DV2_Export_Recovery,BOL,2013,0.20973262008496488,0.00022225372252714627,0.10965238433967064,False,False,False,False
DV2_Export_Recovery,BOL,2014,0.24898382007532982,0.0003131967961835615,0.10927045772392725,False,False,False,False
DV2_Export_Recovery,BOL,2015,0.06591873840368791,2.1959670655543603e-05,0.10654845815903076,False,False,False,False
DV2_Export_Recovery,BOL,2016,0.07207957942691745,2.6256113792792728e-05,0.10602567638612327,False,False,False,False
DV2_Export_Recovery,BOL,2017,0.15582960665565546,0.00012270462251612728,0.10712428921646845,False,False,False,False
DV2_Export_Recovery,BOL,2018,0.1281767825206243,8.302301466874821e-05,0.1076839919987042,False,False,False,False
DV2_Export_Recovery,BOL,2019,0.10400950785450894,5.466881761743611e-05,0.11016496118548552,False,False,False,False
DV2_Export_Recovery,BOL,2020,0.03215014180064892,5.22374256059999e-06,0.10869974074065665,False,False,False,False
DV2_Export_Recovery,BOL,2021,0.1593934007025578,0.00012838072754063013,0.10847946363801873,False,False,False,False
DV2_Export_Recovery,BRA,2012,0.06809034194974008,2.343037257537812e-05,0.1140101257183011,False,False,False,False
DV2_Export_Recovery,BRA,2013,0.16510274957647242,0.00013774166585371362,0.11141551851476858,False,False,False,False
DV2_Export_Recovery,BRA,2014,0.1805040712942551,0.00016463275397000398,0.10823187100979789,False,False,False,False
DV2_Export_Recovery,BRA,2015,0.06391742373975215,2.0646546889474867e-05,0.10891523922215218,False,False,False,False
DV2_Export_Recovery,BRA,2016,0.06219902231719423,1.955133101525739e-05,0.10686082783740836,False,False,False,False
